MatchID,Date,HomeTeam,AwayTeam,Venue,Tournament,Round,HomeScore,AwayScore,HomeTriesScored,AwayTriesScored,HomePossession%,AwayPossession%,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,PlayerName,PlayerTeam,PlayerPosition,PlayerNationality,PlayerAge,PlayerCaps,PlayerTries,PlayerConversions,PlayerPenalties,PlayerYellowCards,PlayerRedCards,TacklesMade,TacklesMissed,MetresCarried,Result
4005,2016-09-14,Canada Rugby,Samoa Rugby,"Teufaiva Stadium, Tonga",Autumn Internationals,7,34,48,6,7,43,57,0,0,0,0,Sean Taylor,Canada Rugby,Lock,New Zealand,21,59,3,0,0,0,0,7,2,176,Away Win
4006,2021-12-26,England Rugby,New Zealand All Blacks,"Stadium Australia, Sydney",Rugby World Cup,3,39,56,5,7,49,51,1,0,0,0,Cian van der Merwe,New Zealand All Blacks,Fullback,New Zealand,28,95,1,0,2,0,0,8,8,55,Away Win
4007,2019-06-01,England Rugby,Uruguay Rugby,"Mikheil Meskhi Stadium, Tbilisi",Six Nations,4,44,46,5,7,39,61,2,1,1,0,Finn Johnson,Uruguay Rugby,Fullback,Argentina,20,105,0,0,2,0,0,3,5,155,Away Win
4008,2024-04-25,South Africa Springboks,Argentina Pumas,"Ellis Park, Johannesburg",Rugby World Cup,1,17,34,2,6,50,50,0,0,0,0,Finn Johnson,Argentina Pumas,Outside Centre,Argentina,31,78,0,0,0,1,0,17,4,13,Away Win
4009,2023-07-24,Canada Rugby,France XV,"Estadio Jose Amalfitani, Buenos Aires",The Rugby Championship,3,42,48,5,6,53,47,0,1,0,0,Kieran Hogg,Canada Rugby,Blindside Flanker,New Zealand,25,112,0,0,0,0,0,13,,101,Away Win
4010,2018-09-18,Scotland Rugby,Australia Wallabies,"Stadio Olimpico, Rome",Autumn Internationals,8,47,27,6,3,39,61,0,0,0,0,Stuart Brown,Australia Wallabies,Blindside Flanker,Australia,26,74,1,0,0,0,0,,3,118,Home Win
4011,2020-08-06,Argentina Pumas,England Rugby,"Mikheil Meskhi Stadium, Tbilisi",Six Nations,2,53,15,6,3,65,35,0,0,0,0,Owen Lowe,Argentina Pumas,Hooker,Argentina,32,71,2,0,0,0,0,14,8,69,Home Win
4012,2022-06-08,Fiji Rugby,South Africa Springboks,"Twickenham, London",Rugby World Cup,2,38,27,5,3,36,64,0,1,0,0,Charles Dupont,South Africa Springboks,Lock,South Africa,21,104,3,0,0,0,0,,,87,Home Win
4013,2023-10-07,Australia Wallabies,Romania Rugby,"Eden Park, Auckland",The Rugby Championship,8,51,44,5,5,37,63,0,1,0,0,Oliver Johnson,Australia Wallabies,Blindside Flanker,Fiji,21,38,1,0,0,0,0,10,0,126,Home Win
4014,2023-05-17,Wales Rugby,England Rugby,"ANZ National Stadium, Suva",Rugby World Cup,4,25,48,2,8,60,40,1,0,1,0,Justin de Klerk,England Rugby,Left Wing,South Africa,24,19,2,0,0,0,0,6,1,4,Away Win
4015,2020-05-03,Samoa Rugby,Argentina Pumas,"Apia Park, Samoa",Rugby Europe Championship,2,34,35,3,5,40,60,0,0,0,0,Hamish Caelan,Samoa Rugby,Fullback,New Zealand,31,109,1,0,2,0,0,11,1,15,Away Win
4016,2022-03-23,Uruguay Rugby,Wales Rugby,"Apia Park, Samoa",Rugby World Cup,8,60,19,7,3,51,49,0,1,0,0,Romain Curry,Wales Rugby,Fly-half,New Zealand,20,52,0,0,3,0,0,12,6,108,Home Win
4017,2015-10-24,Argentina Pumas,Wales Rugby,"Ellis Park, Johannesburg",Autumn Internationals,8,52,52,8,8,41,59,0,0,0,0,Oliver Faletau,Wales Rugby,Inside Centre,Wales,18,33,2,0,0,0,0,18,2,51,Draw
4018,2023-01-04,Japan Brave Blossoms,South Africa Springboks,"Murrayfield, Edinburgh",The Rugby Championship,4,55,30,8,3,51,49,2,0,0,0,Rory Furlong,Japan Brave Blossoms,Left Wing,,25,1,2,0,0,0,0,15,4,117,Home Win
4019,2015-04-12,England Rugby,Tonga Rugby,"Stade de France, Paris",Pacific Nations Cup,5,37,27,3,3,44,56,0,0,0,0,Beauden van der Merwe,England Rugby,Blindside Flanker,South Africa,29,9,2,0,0,0,0,12,5,168,Home Win
4020,2016-03-06,Italy Rugby,Ireland Rugby,"Estadio Jose Amalfitani, Buenos Aires",Autumn Internationals,7,40,14,5,1,36,64,0,0,0,0,Antoine Smith,Ireland Rugby,Lock,Ireland,31,7,2,0,0,0,0,0,2,56,Home Win
4021,2022-10-01,Uruguay Rugby,Samoa Rugby,"ANZ National Stadium, Suva",Rugby Europe Championship,7,12,27,0,3,37,63,2,1,0,0,Tadhg Curry,Samoa Rugby,Loosehead Prop,New Zealand,25,107,1,0,0,0,0,6,2,138,Away Win
4022,2024-12-09,Canada Rugby,Wales Rugby,"Principality Stadium, Cardiff",Autumn Internationals,6,12,48,0,8,55,45,1,1,0,0,Hamish Jones,Wales Rugby,Fly-half,Wales,25,25,1,3,2,0,0,6,,5,Away Win
4023,2024-12-11,Spain Rugby,Canada Rugby,"Stadio Olimpico, Rome",Autumn Internationals,3,39,66,5,8,44,56,0,1,0,0,Pieter Lowe,Spain Rugby,Left Wing,Argentina,31,109,0,0,0,0,0,7,4,65,Away Win
4024,2020-10-03,Argentina Pumas,Spain Rugby,"Principality Stadium, Cardiff",Pacific Nations Cup,7,0,42,0,8,59,41,2,0,0,0,Cheslin Johnson,Spain Rugby,Fullback,Spain,19,,2,0,3,0,0,2,3,4,Away Win
4025,2020-09-05,Japan Brave Blossoms,Samoa Rugby,"Murrayfield, Edinburgh",The Rugby Championship,4,25,47,2,6,49,51,0,0,0,0,Jamie Itoje,Japan Brave Blossoms,Scrum-half,South Africa,25,89,2,0,0,1,0,6,5,147,Away Win
4026,2023-05-28,Ireland Rugby,Australia Wallabies,"Estadio Jose Amalfitani, Buenos Aires",Autumn Internationals,4,9,56,0,7,59,41,0,0,0,0,Owen Williams,Ireland Rugby,Number 8,New Zealand,27,29,2,0,0,0,0,1,8,141,Away Win
4027,2018-05-16,Georgia Rugby,Uruguay Rugby,"Stadium Australia, Sydney",Pacific Nations Cup,2,43,10,6,1,63,37,0,1,0,0,Josh Smith,Uruguay Rugby,Fly-half,Uruguay,28,69,3,3,4,0,0,8,7,2,Home Win
4028,2015-04-23,Australia Wallabies,Ireland Rugby,"National Stadium, Tokyo",Six Nations,2,6,17,0,1,59,41,1,2,0,0,Kieran Russell,Ireland Rugby,Openside Flanker,New Zealand,24,85,1,0,0,0,0,11,0,9,Away Win
4029,2023-03-05,Spain Rugby,Georgia Rugby,"National Stadium, Tokyo",The Rugby Championship,2,44,3,4,0,57,43,0,0,0,0,Noah Kolbe,Spain Rugby,Scrum-half,Spain,,75,3,0,0,0,0,5,6,89,Home Win
4030,2016-02-19,Samoa Rugby,Fiji Rugby,"Murrayfield, Edinburgh",Six Nations,7,36,14,3,1,65,35,0,0,0,0,Finn Russell,Samoa Rugby,Lock,New Zealand,18,65,3,0,0,0,0,1,2,110,Home Win
4031,2016-12-18,Canada Rugby,Wales Rugby,"Murrayfield, Edinburgh",Rugby Europe Championship,1,23,53,4,5,61,39,0,1,0,0,Tadhg Russell,Canada Rugby,Openside Flanker,,24,29,1,0,0,0,0,11,4,180,Away Win
4032,2017-08-27,New Zealand All Blacks,Samoa Rugby,"Eden Park, Auckland",Rugby World Cup,1,69,42,8,6,42,58,1,0,0,0,Stuart Itoje,New Zealand All Blacks,Hooker,New Zealand,28,112,0,0,0,0,0,17,1,29,Home Win
4033,2017-10-17,France XV,Italy Rugby,"Estadio Jose Amalfitani, Buenos Aires",The Rugby Championship,8,58,31,7,4,35,65,1,0,0,0,Taulupe Doris,Italy Rugby,Blindside Flanker,Argentina,23,73,1,0,0,0,0,17,7,4,Home Win
4034,2022-03-22,Georgia Rugby,Canada Rugby,"Twickenham, London",Six Nations,6,60,8,8,1,58,42,0,1,0,0,Richie Itoje,Georgia Rugby,Lock,Georgia,27,119,0,0,0,0,0,14,0,48,Home Win
4035,2024-08-12,Uruguay Rugby,Romania Rugby,"Aviva Stadium, Dublin",Autumn Internationals,5,9,35,0,3,57,43,0,0,0,0,Cian Johnson,Romania Rugby,Left Wing,France,28,83,0,0,0,0,0,9,7,152,Away Win
4036,2024-02-06,Japan Brave Blossoms,Samoa Rugby,"Eden Park, Auckland",World Rugby U20 Championship,3,17,0,1,0,63,37,0,0,0,0,Finn Johnson,Samoa Rugby,Tighthead Prop,New Zealand,25,17,0,0,0,0,0,8,4,24,Home Win
4037,2024-02-25,Uruguay Rugby,Australia Wallabies,"Stadium Australia, Sydney",The Rugby Championship,5,62,45,8,7,56,44,0,0,0,0,Sam Doris,Australia Wallabies,Scrum-half,New Zealand,27,35,3,0,0,1,0,16,8,34,Home Win
4038,2018-03-16,England Rugby,Romania Rugby,"Twickenham, London",Six Nations,4,25,60,1,7,57,43,1,0,0,0,Stuart Henshaw,Romania Rugby,Fly-half,France,23,120,2,0,3,1,0,1,6,55,Away Win
4039,2016-04-21,Tonga Rugby,Uruguay Rugby,"Aviva Stadium, Dublin",Rugby World Cup,6,15,12,0,2,63,37,1,0,0,0,Josh Faletau,Uruguay Rugby,Hooker,Argentina,26,45,1,0,0,1,0,9,2,49,Home Win
4040,2019-11-17,New Zealand All Blacks,Georgia Rugby,"Principality Stadium, Cardiff",Rugby World Cup,4,23,22,3,2,59,41,0,0,0,1,Tadhg Carbery,New Zealand All Blacks,Outside Centre,New Zealand,29,63,0,0,0,1,0,9,2,156,Home Win
4041,2020-12-13,Wales Rugby,South Africa Springboks,"Estadio Jose Amalfitani, Buenos Aires",World Rugby U20 Championship,3,8,5,1,1,36,64,1,0,0,0,Sam Barrett,South Africa Springboks,Openside Flanker,South Africa,27,37,0,0,0,0,0,12,4,12,Home Win
4042,2017-12-08,Australia Wallabies,Georgia Rugby,"Teufaiva Stadium, Tonga",Rugby Europe Championship,2,27,60,2,6,45,55,0,0,0,0,Taulupe Itoje,Georgia Rugby,Openside Flanker,Georgia,24,16,1,0,0,0,0,18,1,120,Away Win
4043,2023-10-20,Uruguay Rugby,Wales Rugby,"Twickenham, London",Rugby World Cup,5,42,23,6,1,51,49,0,0,0,0,Henry Dupont,Uruguay Rugby,Lock,Uruguay,27,5,3,0,0,0,0,20,3,40,Home Win
4044,2019-05-27,Scotland Rugby,Tonga Rugby,"Principality Stadium, Cardiff",Six Nations,6,50,26,7,4,38,62,0,0,0,0,Kieran Itoje,Scotland Rugby,Right Wing,Australia,29,9,2,0,0,0,0,7,5,110,Home Win
4045,2022-05-14,Uruguay Rugby,Italy Rugby,"Estadio Jose Amalfitani, Buenos Aires",The Rugby Championship,8,15,52,0,6,37,63,0,0,0,0,Justin Watson,Uruguay Rugby,Tighthead Prop,Argentina,18,33,1,0,0,0,0,15,0,34,Away Win
4046,2024-06-01,Fiji Rugby,Argentina Pumas,"Teufaiva Stadium, Tonga",Pacific Nations Cup,3,38,34,4,3,52,48,0,0,0,0,Finn Itoje,Fiji Rugby,Hooker,Fiji,31,4,2,0,0,0,0,15,4,24,Home Win
4047,2017-12-04,France XV,Spain Rugby,"Stadium Australia, Sydney",Six Nations,1,6,18,0,0,48,52,0,0,0,0,Conor Russell,France XV,Scrum-half,Senegal,25,95,3,0,0,0,1,15,,164,Away Win
4048,2018-07-25,Italy Rugby,Romania Rugby,"Ellis Park, Johannesburg",Autumn Internationals,5,41,25,6,2,48,52,0,0,1,0,Ethan Furlong,Romania Rugby,Loosehead Prop,France,28,76,3,0,0,0,0,10,8,115,Home Win
4049,2016-01-19,Ireland Rugby,Fiji Rugby,"Eden Park, Auckland",Six Nations,2,7,21,1,3,57,43,2,0,0,0,Ethan Watson,Fiji Rugby,Lock,Fiji,31,85,0,0,0,0,0,0,8,124,Away Win
4050,2020-01-14,Canada Rugby,Australia Wallabies,"Principality Stadium, Cardiff",Rugby World Cup,7,44,53,4,6,39,61,0,0,0,0,Grégoire Doris,Australia Wallabies,Lock,Australia,21,106,2,0,0,0,0,8,5,128,Away Win
4051,2017-03-14,USA Eagles,France XV,"Aviva Stadium, Dublin",Autumn Internationals,8,29,70,4,8,39,61,1,0,0,1,Richie van der Merwe,France XV,Outside Centre,Senegal,24,,1,0,0,0,0,14,6,49,Away Win
4052,2020-10-05,Spain Rugby,Samoa Rugby,"Principality Stadium, Cardiff",World Rugby U20 Championship,5,39,31,6,4,60,40,0,0,0,0,Cian Dupont,Samoa Rugby,Scrum-half,Samoa,25,71,0,0,0,1,0,,8,22,Home Win
4053,2022-05-07,Argentina Pumas,South Africa Springboks,"Stadio Olimpico, Rome",Rugby Europe Championship,5,54,50,8,6,41,59,0,0,0,0,Antoine Taylor,South Africa Springboks,Right Wing,South Africa,23,58,3,0,0,0,0,18,1,27,Home Win
4054,2022-11-09,England Rugby,France XV,"Ellis Park, Johannesburg",Rugby World Cup,5,17,33,3,3,48,52,0,0,0,0,Stuart Smith,France XV,Hooker,France,,92,0,0,0,0,0,12,3,109,Away Win
4055,2018-09-06,South Africa Springboks,New Zealand All Blacks,"Ellis Park, Johannesburg",The Rugby Championship,7,28,25,2,5,64,36,1,0,0,0,Owen van der Merwe,New Zealand All Blacks,Left Wing,New Zealand,23,26,1,0,0,0,0,1,7,13,Home Win
4056,2018-10-01,Uruguay Rugby,South Africa Springboks,,The Rugby Championship,1,72,15,8,0,35,65,0,2,0,0,Stuart Russell,Uruguay Rugby,Loosehead Prop,Argentina,24,92,1,0,0,0,0,20,4,2,Home Win
4057,2024-12-24,Japan Brave Blossoms,France XV,"Stade de France, Paris",Six Nations,8,33,31,5,5,36,64,1,2,0,0,Jamie Henshaw,Japan Brave Blossoms,Left Wing,South Africa,27,62,0,0,0,0,0,8,,18,Home Win
4058,2024-12-13,Wales Rugby,Scotland Rugby,"ANZ National Stadium, Suva",Six Nations,1,32,26,4,4,55,45,0,0,0,0,Siya Kolbe,Wales Rugby,Scrum-half,Wales,22,118,0,0,0,0,0,18,7,108,Home Win
4059,2018-07-02,Fiji Rugby,New Zealand All Blacks,,Pacific Nations Cup,4,32,23,6,1,37,63,1,0,0,0,Hugo Carbery,Fiji Rugby,Inside Centre,Fiji,25,59,1,0,0,0,0,4,7,111,Home Win
4060,2016-03-05,France XV,Scotland Rugby,"Apia Park, Samoa",The Rugby Championship,7,22,59,1,7,63,37,0,0,0,0,Cheslin Faletau,France XV,Fly-half,France,28,54,3,0,2,0,0,16,8,86,Away Win
4061,2020-08-04,Samoa Rugby,Italy Rugby,"Stadio Olimpico, Rome",Rugby World Cup,6,43,40,8,7,55,45,0,0,0,0,Finn Barrett,Italy Rugby,Outside Centre,Argentina,25,110,2,0,0,0,0,11,6,113,Home Win
4062,2020-08-09,Uruguay Rugby,England Rugby,"Twickenham, London",Autumn Internationals,7,34,27,3,4,47,53,0,2,0,0,Lucas Dupont,Uruguay Rugby,Inside Centre,Uruguay,26,45,0,0,0,0,0,2,5,88,Home Win
4063,2024-03-04,Australia Wallabies,Romania Rugby,"Principality Stadium, Cardiff",The Rugby Championship,2,42,9,6,0,61,39,0,0,0,0,Finn Dupont,Australia Wallabies,Fullback,Fiji,24,38,1,0,4,0,0,4,3,4,Home Win
4064,2018-02-09,England Rugby,New Zealand All Blacks,,Rugby World Cup,1,32,36,6,5,54,46,0,2,0,0,Cian Doris,England Rugby,Scrum-half,New Zealand,20,37,2,0,0,0,0,10,5,135,Away Win
4065,2016-07-13,Samoa Rugby,Georgia Rugby,"Aviva Stadium, Dublin",Pacific Nations Cup,8,32,40,3,4,44,56,0,0,0,0,Liam Furlong,Samoa Rugby,Loosehead Prop,New Zealand,28,90,0,0,0,0,0,6,6,176,Away Win
4066,2022-08-04,South Africa Springboks,Georgia Rugby,"Stadium Australia, Sydney",Rugby World Cup,5,17,39,1,6,64,36,0,0,0,0,Pieter Smith,South Africa Springboks,Loosehead Prop,South Africa,34,61,3,0,0,0,0,12,3,25,Away Win
4067,2019-07-20,Tonga Rugby,Canada Rugby,"Mikheil Meskhi Stadium, Tbilisi",Autumn Internationals,3,35,17,5,1,55,45,1,0,0,0,Kieran Carbery,Tonga Rugby,Lock,New Zealand,27,113,1,0,0,0,0,3,5,155,Home Win
4068,2023-12-22,South Africa Springboks,Australia Wallabies,"Murrayfield, Edinburgh",Pacific Nations Cup,1,22,31,2,3,63,37,0,0,0,1,Owen Porter,Australia Wallabies,Loosehead Prop,New Zealand,27,17,1,0,0,0,0,7,2,159,Away Win
4069,2016-02-19,South Africa Springboks,Romania Rugby,"Murrayfield, Edinburgh",Pacific Nations Cup,8,43,18,5,0,35,65,0,0,0,1,Hamish Watson,South Africa Springboks,Right Wing,South Africa,29,116,1,0,0,0,0,20,1,111,Home Win
4070,2020-08-06,Fiji Rugby,Scotland Rugby,"Twickenham, London",The Rugby Championship,8,31,18,4,2,60,40,1,1,1,0,Siya Johnson,Fiji Rugby,Loosehead Prop,Fiji,21,84,2,0,0,0,0,18,7,,Home Win
4071,2017-09-03,USA Eagles,Samoa Rugby,"National Stadium, Tokyo",World Rugby U20 Championship,5,38,32,6,5,58,42,0,0,0,0,Owen van der Merwe,USA Eagles,Loosehead Prop,South Africa,33,74,0,0,0,1,0,18,5,37,Home Win
4072,2018-02-11,Argentina Pumas,Canada Rugby,"Murrayfield, Edinburgh",Rugby Europe Championship,2,49,19,5,2,44,56,0,0,0,0,Grégoire Lowe,Argentina Pumas,Outside Centre,Argentina,27,106,2,0,0,0,0,11,6,20,Home Win
4073,2017-04-08,Romania Rugby,New Zealand All Blacks,"Eden Park, Auckland",The Rugby Championship,3,22,44,1,7,39,61,0,0,0,0,William Carbery,New Zealand All Blacks,Tighthead Prop,New Zealand,,48,3,0,0,0,0,12,5,143,Away Win
4074,2015-07-15,Wales Rugby,Romania Rugby,"Mikheil Meskhi Stadium, Tbilisi",Rugby Europe Championship,3,29,64,4,8,44,56,0,0,0,0,Kieran Barrett,Wales Rugby,Blindside Flanker,Wales,24,52,1,0,0,0,0,11,5,152,Away Win
4075,2016-02-27,Wales Rugby,Spain Rugby,"National Stadium, Tokyo",Pacific Nations Cup,4,34,32,3,2,51,49,0,0,0,0,Ethan Watson,Wales Rugby,Scrum-half,Wales,34,23,1,0,0,0,0,8,0,132,Home Win
4076,2024-03-19,Canada Rugby,Scotland Rugby,"Teufaiva Stadium, Tonga",Six Nations,7,59,19,7,1,52,48,0,0,0,0,Finn van der Merwe,Scotland Rugby,Lock,,30,34,1,0,0,1,0,6,,151,Home Win
4077,2015-06-16,South Africa Springboks,Samoa Rugby,"Twickenham, London",The Rugby Championship,2,52,57,6,8,56,44,0,2,0,0,Alun Doris,South Africa Springboks,Left Wing,South Africa,29,7,3,0,0,0,0,0,0,55,Away Win
4078,2023-02-12,Romania Rugby,South Africa Springboks,"Estadio Jose Amalfitani, Buenos Aires",Rugby Europe Championship,4,17,15,2,0,58,42,0,0,0,0,Cian Itoje,Romania Rugby,Right Wing,Romania,27,107,1,0,0,0,0,12,,13,Home Win
4079,2020-11-02,Wales Rugby,Canada Rugby,"National Stadium, Tokyo",Pacific Nations Cup,3,12,25,0,1,65,35,0,0,0,1,Romain Taylor,Canada Rugby,Fullback,Canada,26,41,1,0,4,0,0,,3,67,Away Win
4080,2021-08-23,New Zealand All Blacks,USA Eagles,"Murrayfield, Edinburgh",The Rugby Championship,6,47,58,7,7,42,58,1,0,0,0,Cian Carbery,New Zealand All Blacks,Fly-half,New Zealand,31,9,1,5,3,0,0,20,0,123,Away Win
4081,2019-11-25,Japan Brave Blossoms,Argentina Pumas,"Aviva Stadium, Dublin",World Rugby U20 Championship,5,53,29,5,2,61,39,0,0,0,0,Hamish Kolbe,Argentina Pumas,Hooker,Argentina,27,72,3,0,0,0,0,3,6,95,Home Win
4082,2016-04-06,Wales Rugby,New Zealand All Blacks,"Apia Park, Samoa",World Rugby U20 Championship,8,18,58,0,8,61,39,0,0,0,0,Lucas Watson,New Zealand All Blacks,Right Wing,New Zealand,19,60,0,0,0,0,0,13,5,159,Away Win
4083,2019-09-06,Wales Rugby,New Zealand All Blacks,"Ellis Park, Johannesburg",Six Nations,4,29,49,4,7,64,36,0,0,0,0,Grégoire de Klerk,New Zealand All Blacks,Outside Centre,New Zealand,22,60,2,0,0,0,0,,1,164,Away Win
4084,2016-12-17,Samoa Rugby,USA Eagles,"Teufaiva Stadium, Tonga",Six Nations,5,10,38,2,4,59,41,0,0,1,0,Tadhg Hogg,USA Eagles,Loosehead Prop,,26,106,3,0,0,0,0,12,,124,Away Win
4085,2016-12-17,Italy Rugby,New Zealand All Blacks,"Stade de France, Paris",The Rugby Championship,5,0,25,0,3,46,54,0,0,0,0,Finn de Klerk,New Zealand All Blacks,Lock,New Zealand,28,15,0,0,0,0,0,8,1,33,Away Win
4086,2015-04-26,Tonga Rugby,Australia Wallabies,"Twickenham, London",Autumn Internationals,4,18,40,0,6,42,58,0,0,0,1,Henry Brown,Australia Wallabies,Left Wing,Fiji,26,11,1,0,0,1,0,,4,1,Away Win
4087,2016-10-09,Fiji Rugby,Japan Brave Blossoms,"Mikheil Meskhi Stadium, Tbilisi",The Rugby Championship,7,60,46,8,8,38,62,0,1,0,1,Cian Faletau,Japan Brave Blossoms,Lock,Japan,31,82,3,0,0,0,0,13,1,110,Home Win
4088,2022-05-01,Spain Rugby,Canada Rugby,"ANZ National Stadium, Suva",Pacific Nations Cup,1,29,3,2,0,46,54,0,1,0,0,Kieran Watson,Spain Rugby,Fullback,Argentina,19,92,0,0,1,0,0,5,4,19,Home Win
4089,2019-03-03,Uruguay Rugby,Scotland Rugby,"Aviva Stadium, Dublin",Six Nations,7,43,67,7,7,65,35,1,0,0,0,Hamish Johnson,Uruguay Rugby,Lock,Argentina,27,102,1,0,0,0,0,16,1,132,Away Win
4090,2021-03-13,Uruguay Rugby,Samoa Rugby,"National Stadium, Tokyo",Six Nations,3,45,48,6,8,54,46,1,0,1,0,Cheslin Russell,Samoa Rugby,Left Wing,Samoa,19,79,3,0,0,0,0,1,2,59,Away Win
4091,2022-07-08,New Zealand All Blacks,Japan Brave Blossoms,"National Stadium, Tokyo",The Rugby Championship,5,36,39,5,7,51,49,0,0,0,0,Stuart Caelan,New Zealand All Blacks,Right Wing,New Zealand,30,65,2,0,0,0,0,2,7,121,Away Win
4092,2019-11-28,Italy Rugby,USA Eagles,"Ellis Park, Johannesburg",Pacific Nations Cup,1,41,12,5,0,38,62,0,0,0,1,Owen Caelan,USA Eagles,Blindside Flanker,USA,26,64,2,0,0,0,0,17,6,56,Home Win
4093,2018-03-24,France XV,Uruguay Rugby,"ANZ National Stadium, Suva",Autumn Internationals,2,31,47,4,5,61,39,0,1,0,0,William de Klerk,France XV,Blindside Flanker,Senegal,28,115,2,0,0,0,0,1,7,110,Away Win
4094,2019-10-20,Spain Rugby,Japan Brave Blossoms,"Murrayfield, Edinburgh",Rugby World Cup,8,12,42,0,4,60,40,0,0,0,0,Stuart Porter,Japan Brave Blossoms,Fly-half,Australia,23,106,1,2,1,0,0,13,1,44,Away Win
4095,2018-11-25,Japan Brave Blossoms,Italy Rugby,"Apia Park, Samoa",Six Nations,8,45,13,8,1,55,45,1,1,0,0,Pieter Jones,Japan Brave Blossoms,Scrum-half,New Zealand,32,110,1,0,0,0,0,4,3,172,Home Win
4096,2019-04-20,Tonga Rugby,Japan Brave Blossoms,"Teufaiva Stadium, Tonga",Pacific Nations Cup,3,0,42,0,6,43,57,2,0,0,0,Hugo Hogg,Tonga Rugby,Fullback,New Zealand,31,108,3,0,3,0,0,3,8,19,Away Win
4097,2022-03-16,Argentina Pumas,Spain Rugby,"Stadio Olimpico, Rome",The Rugby Championship,6,46,57,5,6,36,64,0,0,0,0,Oliver van der Merwe,Argentina Pumas,Scrum-half,Argentina,29,104,2,0,0,1,0,13,0,,Away Win
4098,2016-04-07,Wales Rugby,New Zealand All Blacks,"National Stadium, Tokyo",Rugby Europe Championship,6,18,58,0,7,58,42,0,1,0,0,Mason Doris,Wales Rugby,Lock,Wales,26,55,2,0,0,0,0,19,8,,Away Win
4099,2019-02-07,Ireland Rugby,Fiji Rugby,"Principality Stadium, Cardiff",World Rugby U20 Championship,2,44,62,6,7,64,36,0,1,0,0,Mason Ntamack,Fiji Rugby,Fullback,Fiji,29,70,1,0,2,0,0,12,1,115,Away Win
4100,2018-04-06,Georgia Rugby,Romania Rugby,"Principality Stadium, Cardiff",Pacific Nations Cup,8,39,21,6,3,47,53,0,0,1,0,Liam Carbery,Georgia Rugby,Fullback,Georgia,24,40,3,0,3,0,0,4,7,89,Home Win
4101,2020-09-02,Romania Rugby,New Zealand All Blacks,,Pacific Nations Cup,8,18,52,0,7,46,54,0,0,0,0,Siya de Klerk,Romania Rugby,Openside Flanker,France,30,60,3,0,0,0,0,0,8,46,Away Win
4102,2022-02-27,Canada Rugby,Italy Rugby,"National Stadium, Tokyo",Rugby World Cup,2,56,3,6,0,47,53,0,0,0,0,Mason Johnson,Italy Rugby,Number 8,Italy,33,4,3,0,0,0,0,14,1,53,Home Win
4103,2024-10-14,France XV,Spain Rugby,"Apia Park, Samoa",The Rugby Championship,2,19,31,1,5,64,36,0,0,0,0,Hugo Itoje,Spain Rugby,Outside Centre,Spain,31,6,3,0,0,0,0,16,2,133,Away Win
4104,2021-04-19,Canada Rugby,USA Eagles,"Stade de France, Paris",Rugby World Cup,3,41,52,4,8,65,35,0,0,0,0,Hugo Lowe,Canada Rugby,Right Wing,New Zealand,24,120,2,0,0,0,0,3,2,101,Away Win
4105,2023-02-05,USA Eagles,New Zealand All Blacks,,World Rugby U20 Championship,2,72,0,8,0,49,51,0,0,0,0,Grégoire Carbery,USA Eagles,Fullback,USA,28,42,0,0,3,0,0,17,3,75,Home Win
4106,2015-02-09,England Rugby,France XV,"Ellis Park, Johannesburg",The Rugby Championship,3,9,23,0,3,49,51,1,1,0,0,Beauden Jones,England Rugby,Lock,South Africa,21,66,3,0,0,1,0,13,1,1,Away Win
4107,2023-12-14,Fiji Rugby,Uruguay Rugby,"Stadium Australia, Sydney",The Rugby Championship,3,3,42,0,5,60,40,1,0,0,0,Richie Russell,Fiji Rugby,Outside Centre,Fiji,,53,2,0,0,0,0,20,4,67,Away Win
4108,2015-11-13,Ireland Rugby,Georgia Rugby,"Teufaiva Stadium, Tonga",The Rugby Championship,5,5,35,1,6,43,57,0,0,0,0,Alun Watson,Georgia Rugby,Inside Centre,Georgia,28,10,3,0,0,1,0,8,8,7,Away Win
4109,2021-02-22,Ireland Rugby,Fiji Rugby,"Teufaiva Stadium, Tonga",Rugby Europe Championship,6,42,12,7,0,35,65,0,0,0,0,Faf Itoje,Ireland Rugby,Outside Centre,Ireland,19,,0,0,0,0,0,7,0,147,Home Win
4110,2019-10-26,Japan Brave Blossoms,Argentina Pumas,"Mikheil Meskhi Stadium, Tbilisi",Rugby Europe Championship,5,47,46,7,6,40,60,0,0,0,1,James Caelan,Argentina Pumas,Number 8,Argentina,22,45,0,0,0,1,0,20,7,,Home Win
4111,2023-06-01,Australia Wallabies,Ireland Rugby,"Apia Park, Samoa",World Rugby U20 Championship,3,23,54,4,7,64,36,1,0,0,0,Finn Hogg,Ireland Rugby,Fly-half,Ireland,25,2,2,2,0,0,0,19,4,120,Away Win
4112,2017-03-17,Spain Rugby,Ireland Rugby,"National Stadium, Tokyo",World Rugby U20 Championship,8,56,30,8,3,36,64,0,0,0,0,Faf Johnson,Spain Rugby,Right Wing,Spain,25,71,2,0,0,0,0,13,5,152,Home Win
4113,2015-05-16,Spain Rugby,Uruguay Rugby,"Mikheil Meskhi Stadium, Tbilisi",Rugby World Cup,4,39,12,4,0,60,40,0,0,0,1,Jamie Watson,Uruguay Rugby,Loosehead Prop,Uruguay,22,83,1,0,0,0,0,13,8,8,Home Win
