MovieID,Title,Year,Genre,Director,Cast,Language,Country,Runtime(min),Rating,Votes,Budget(million$),Revenue(million$),Keywords,Overview,Popularity
MV1703,Murder Mystery,2013,Crime,Stanley Kubrick,Keanu Reeves|Al Pacino|Chris Evans|Leonardo DiCaprio|Amy Adams,English,USA,166,8.4,2188250,195.1,558.1,supernatural|dystopia|coming of age|power|survival,A crime film featuring Keanu Reeves.,86.43
MV1704,Murder Mystery 2,1962,Adventure|Thriller|Comedy,Park Chan-wook,Tom Hanks|Leonardo DiCaprio|Al Pacino,English,USA,154,8.2,41795,271.0,262.5,identity|betrayal|revenge|time travel|justice,A adventure film featuring Tom Hanks.,38.05
MV1705,Hustle,2023,History|Action,Steven Spielberg,Morgan Freeman|Chris Evans|Natalie Portman|Matt Damon,English,USA,183,5.8,1369520,296.2,485.1,based on true story|dystopia|ambition,A history film featuring Morgan Freeman.,74.35
MV1706,You Are So Not Invited to My Bat Mitzvah,1994,Thriller,Ang Lee,Emma Stone|Robert De Niro|Viola Davis|Denzel Washington|Idris Elba,English,USA,187,6.2,858609,206.8,895.3,escape|discovery|freedom|sacrifice,A thriller film featuring Emma Stone.,91.08
MV1707,Leo,2002,Action|Fantasy|Animation,Guillermo del Toro,Jake Gyllenhaal|Brad Pitt|Tom Hanks|Will Smith,English,USA,153,5.7,2086657,216.1,487.0,loss|power|love|ambition|escape,A action film featuring Jake Gyllenhaal.,83.13
MV1708,The Out-Laws,1992,Biography,Alfonso Cuaron,Amy Adams|Natalie Portman|Al Pacino,English,USA,128,7.0,2248550,91.5,628.5,mystery|sacrifice|based on true story|ambition,A biography film featuring Amy Adams.,38.5
MV1709,Spaceman,1996,Animation,Terry Gilliam,Jake Gyllenhaal|Will Smith|Christian Bale|Tom Cruise,English,USA,106,8.8,286013,232.7,788.2,justice|love|supernatural|loss|discovery,A animation film featuring Jake Gyllenhaal.,47.17
MV1710,Lift,2000,Romance|Fantasy,Francis Ford Coppola,Ryan Gosling|Scarlett Johansson|Matt Damon|Keanu Reeves|Amy Adams,English,USA,100,5.6,1052781,70.6,65.9,identity|coming of age|sacrifice|loss,A romance film featuring Ryan Gosling.,51.41
MV1711,The Spaceman,2007,Adventure,Terry Gilliam,Matt Damon|Cate Blanchett|Will Smith|Gene Hackman,English,USA,85,7.8,1718656,42.2,211.2,discovery|redemption|time travel,A adventure film featuring Matt Damon.,85.25
MV1712,Anyone But You,1998,Romance|Sci-Fi|Crime,Quentin Tarantino,Gene Hackman|Leonardo DiCaprio|Keanu Reeves,English,USA,125,7.7,858073,250.8,1431.9,redemption|discovery|mystery|corruption,A romance film featuring Gene Hackman.,48.18
MV1713,No Hard Feelings,1971,Drama|Mystery|History,Spike Lee,Joaquin Phoenix|Chris Hemsworth|Jake Gyllenhaal,English,USA,177,6.5,1137351,283.5,2000.4,conspiracy|war|corruption,A drama film featuring Joaquin Phoenix.,80.15
MV1714,Bottoms,1971,Fantasy,Sofia Coppola,Robert Downey Jr|Gene Hackman|Emma Stone,English,USA,173,8.3,2092244,171.6,790.5,coming of age|supernatural|war|redemption|ambition,A fantasy film featuring Robert Downey Jr.,95.29
MV1715,Theater Camp,2023,Romance,Steven Spielberg,Ryan Gosling|Al Pacino|Tom Hanks|Natalie Portman,English,USA,131,8.3,201262,117.9,213.3,time travel|mystery|danger|corruption|coming of age,A romance film featuring Ryan Gosling.,70.16
MV1716,Are You There God Its Me Margaret,1997,Comedy,Denis Villeneuve,Brad Pitt|Matt Damon|Leonardo DiCaprio,English,USA,128,7.8,2430536,49.5,343.9,survival|discovery|ambition,A comedy film featuring Brad Pitt.,22.03
MV1717,Joy Ride,1997,Mystery|Comedy,Peter Jackson,Morgan Freeman|Keanu Reeves|Tom Hardy|Scarlett Johansson|Viola Davis,English,USA,97,7.0,1071732,7.7,33.3,freedom|conspiracy|dystopia,A mystery film featuring Morgan Freeman.,37.04
MV1718,The Lost City,1996,Adventure,Paul Thomas Anderson,Scarlett Johansson|Will Smith|Gene Hackman,English,USA,122,6.1,1444993,11.2,76.1,dystopia|betrayal|coming of age|love,A adventure film featuring Scarlett Johansson.,79.54
MV1719,The Bubble,1964,History,Kathryn Bigelow,Christian Bale|Natalie Portman|Meryl Streep|Morgan Freeman|Al Pacino,English,USA,125,6.0,564924,26.9,157.8,ambition|corruption|dystopia|betrayal|conspiracy,A history film featuring Christian Bale.,64.01
MV1720,Stutz,2021,Romance|Drama,Tim Burton,Amy Adams|Tom Hardy|Jack Nicholson|Robert De Niro|Will Smith,English,USA,133,7.0,1228998,216.3,742.7,supernatural|redemption|coming of age|heist|survival,A romance film featuring Amy Adams.,81.3
MV1721,My Policeman,2006,Crime|Drama,Martin Scorsese,Emma Stone|Chris Evans|Idris Elba,English,USA,105,7.7,1325602,55.8,142.7,supernatural|identity|dystopia|ambition|based on true story,A crime film featuring Emma Stone.,85.64
MV1722,All of Us Strangers,1961,Adventure|Horror,Ryan Coogler,Tom Cruise|Chris Evans|Jack Nicholson|Denzel Washington|Ryan Gosling,English,USA,152,9.2,1332125,127.8,209.5,war|survival|discovery|love,A adventure film featuring Tom Cruise.,13.06
MV1723,Rustin,2016,Comedy|Romance,Park Chan-wook,Tom Hanks|Meryl Streep|Matt Damon|Will Smith|Tom Hardy,English,USA,149,8.5,1539800,134.7,513.9,power|dystopia|escape,A comedy film featuring Tom Hanks.,46.96
MV1724,The Color Purple,1993,Animation|Biography,Clint Eastwood,Tom Cruise|Jake Gyllenhaal|Matt Damon|Idris Elba|Viola Davis,English,USA,186,8.7,683300,198.7,743.9,love|friendship|redemption|based on true story,A animation film featuring Tom Cruise.,68.95
MV1725,Origin,2021,History,Ryan Coogler,Leonardo DiCaprio|Natalie Portman|Emma Stone|Tom Hanks|Brad Pitt,English,USA,110,7.9,1824944,117.6,723.3,freedom|dystopia|corruption|supernatural,A history film featuring Leonardo DiCaprio.,88.93
MV1726,Ferrari,1992,Action|Sci-Fi,Quentin Tarantino,Chris Evans|Jack Nicholson|Al Pacino|Viola Davis,English,USA,88,8.1,2214060,294.4,1406.8,escape|mystery|love|redemption,A action film featuring Chris Evans.,44.83
MV1727,Napoleon,1987,Crime,Ang Lee,Tom Hanks|Al Pacino|Morgan Freeman,English,USA,179,6.4,438640,39.2,153.2,friendship|escape|ambition|war|time travel,A crime film featuring Tom Hanks.,17.67
MV1728,Society of the Snow,1975,Drama,Ron Howard,Keanu Reeves|Will Smith|Morgan Freeman,English,USA,135,7.4,1013501,41.8,44.4,freedom|time travel|supernatural|survival|war,A drama film featuring Keanu Reeves.,61.38
MV1729,The Swimmers,1995,Romance,Akira Kurosawa,Meryl Streep|Idris Elba|Tom Cruise|Tom Hardy|Margot Robbie,English,USA,161,8.6,44452,101.7,363.4,love|dystopia|sacrifice|time travel,A romance film featuring Meryl Streep.,46.48
MV1730,Nyad,1996,Biography|Romance|Drama,Wes Anderson,Keanu Reeves|Tom Hardy|Scarlett Johansson|Margot Robbie|Jake Gyllenhaal,English,USA,120,6.8,272989,36.3,235.2,conspiracy|betrayal|freedom,A biography film featuring Keanu Reeves.,69.87
MV1731,Radical,2006,Drama|Comedy|Adventure,Ron Howard,Brad Pitt|Scarlett Johansson|Emma Stone|Will Smith|Tom Cruise,English,USA,158,8.4,2040415,114.5,110.4,sacrifice|supernatural|betrayal|identity|redemption,A drama film featuring Brad Pitt.,64.73
MV1732,El Conde,1978,Action|Crime,Ang Lee,Viola Davis|Scarlett Johansson|Keanu Reeves,English,USA,199,8.2,2191441,26.9,93.8,based on true story|conspiracy|discovery|danger|dystopia,A action film featuring Viola Davis.,20.33
MV1733,Cassandro,1989,Sci-Fi|Comedy,Clint Eastwood,Tom Hanks|Chris Evans|Amy Adams,English,USA,102,6.7,1147424,89.1,162.3,ambition|friendship|loss|corruption,A sci-fi film featuring Tom Hanks.,74.93
MV1734,Reality,1987,Animation|Romance,Ridley Scott,Leonardo DiCaprio|Natalie Portman|Meryl Streep|Chris Evans|Jake Gyllenhaal,English,USA,91,6.7,1377507,157.9,946.1,friendship|freedom|war|justice,A animation film featuring Leonardo DiCaprio.,19.3
MV1735,Showing Up,1972,Romance,Ang Lee,Tom Hardy|Amy Adams|Jack Nicholson|Viola Davis|Matt Damon,English,USA,183,6.5,1310754,158.3,915.9,justice|escape|sacrifice|conspiracy,A romance film featuring Tom Hardy.,30.04
MV1736,Beau Is Afraid,2000,Sci-Fi|Romance|Mystery,Kathryn Bigelow,Meryl Streep|Scarlett Johansson|Ryan Gosling|Matt Damon,English,USA,139,5.6,1504324,171.1,365.1,power|betrayal|sacrifice|love,A sci-fi film featuring Meryl Streep.,62.06
MV1737,Infinity Pool,1984,History|Action,Coen Brothers,Amy Adams|Tom Hanks|Idris Elba|Jake Gyllenhaal,English,USA,164,6.0,297939,292.3,2128.7,family|heist|sacrifice,A history film featuring Amy Adams.,25.11
MV1738,Skinamarink,1962,Action|Animation|Mystery,Denis Villeneuve,Tom Hanks|Robert Downey Jr|Amy Adams,English,USA,142,7.5,2172941,237.5,849.0,supernatural|redemption|time travel|freedom,A action film featuring Tom Hanks.,64.89
MV1739,Hatching,1975,Fantasy|Action,Denis Villeneuve,Keanu Reeves|Scarlett Johansson|Chris Evans|Idris Elba,English,USA,160,7.2,1708759,60.2,36.4,friendship|revenge|redemption|justice,A fantasy film featuring Keanu Reeves.,30.98
MV1740,Men,2014,Adventure,Christopher Nolan,Morgan Freeman|Al Pacino|Tom Cruise|Jack Nicholson,English,USA,187,6.0,2223188,232.0,497.3,time travel|conspiracy|power|heist|coming of age,A adventure film featuring Morgan Freeman.,97.53
MV1741,After Yang,1993,Biography,Sofia Coppola,Christian Bale|Denzel Washington|Al Pacino,English,USA,104,8.3,70710,55.7,243.6,identity|based on true story|conspiracy|supernatural,A biography film featuring Christian Bale.,99.9
MV1742,The Worst Person in the World,1994,Adventure,James Cameron,Cate Blanchett|Jake Gyllenhaal|Idris Elba|Chris Evans|Meryl Streep,English,USA,90,6.3,951482,163.4,895.8,mystery|sacrifice|friendship,A adventure film featuring Cate Blanchett.,91.43
MV1743,Flee,1960,Horror|History|Biography,Ang Lee,Chris Hemsworth|Emma Stone|Will Smith,English,USA,133,8.6,1350678,285.9,2068.8,love|heist|power,A horror film featuring Chris Hemsworth.,76.36
MV1744,Parallel Mothers,2002,Adventure,Akira Kurosawa,Will Smith|Matt Damon|Gene Hackman|Viola Davis|Chris Evans,English,USA,144,6.9,1205366,70.2,348.3,time travel|escape|betrayal,A adventure film featuring Will Smith.,78.1
MV1745,Great Freedom,2019,Animation|History,Wes Anderson,Ryan Gosling|Keanu Reeves|Chris Hemsworth|Margot Robbie|Chris Evans,English,USA,103,7.6,1765430,53.8,265.4,escape|discovery|danger,A animation film featuring Ryan Gosling.,44.26
MV1746,A Hero,1996,Crime,James Cameron,Tom Hardy|Viola Davis|Joaquin Phoenix|Robert Downey Jr,English,USA,142,8.0,738738,290.6,188.9,loss|sacrifice|supernatural|family|heist,A crime film featuring Tom Hardy.,72.02
MV1747,Compartment No 6,1981,Romance|History,Clint Eastwood,Joaquin Phoenix|Robert Downey Jr|Cate Blanchett,English,USA,165,7.5,1086339,170.2,530.6,power|ambition|family|danger|conspiracy,A romance film featuring Joaquin Phoenix.,44.15
MV1748,Lunana A Yak in the Classroom,1961,Drama,Ryan Coogler,Christian Bale|Leonardo DiCaprio|Jack Nicholson|Tom Cruise|Chris Evans,English,USA,113,9.1,1271563,55.7,296.1,discovery|sacrifice|betrayal|war|power,A drama film featuring Christian Bale.,46.63
MV1749,Quo Vadis Aida,1992,Sci-Fi|Animation,Ridley Scott,Meryl Streep|Amy Adams|Ryan Gosling,English,USA,154,5.5,441746,277.2,980.0,mystery|redemption|love,A sci-fi film featuring Meryl Streep.,99.86
MV1750,Never Gonna Snow Again,2020,Biography,David Fincher,Tom Hanks|Idris Elba|Chris Evans,English,USA,94,6.2,1537773,277.4,1572.1,justice|redemption|power,A biography film featuring Tom Hanks.,38.12
MV1751,Two of Us,1991,Sci-Fi|Biography,David Lynch,Leonardo DiCaprio|Jack Nicholson|Al Pacino,English,USA,176,6.3,794601,42.4,137.3,ambition|danger|loss|mystery,A sci-fi film featuring Leonardo DiCaprio.,87.83
MV1752,The Disciple,2020,Thriller|Animation,Martin Scorsese,Denzel Washington|Keanu Reeves|Morgan Freeman|Cate Blanchett,English,USA,194,5.7,1116736,144.0,1104.1,time travel|freedom|betrayal,A thriller film featuring Denzel Washington.,37.81
MV1753,Night of the Kings,2011,Crime|Drama|Adventure,Christopher Nolan,Tom Hardy|Scarlett Johansson|Amy Adams|Viola Davis|Leonardo DiCaprio,English,USA,94,5.8,2102259,199.4,565.1,loss|based on true story|time travel,A crime film featuring Tom Hardy.,17.45
MV1754,Collective,2017,Comedy|Mystery|Crime,Francis Ford Coppola,Brad Pitt|Tom Hanks|Tom Cruise|Denzel Washington|Chris Hemsworth,English,USA,159,6.0,1042915,264.1,907.5,freedom|coming of age|mystery|survival|revenge,A comedy film featuring Brad Pitt.,42.58
MV1755,Another Round,1962,Drama|Thriller|Comedy,Kathryn Bigelow,Chris Evans|Denzel Washington|Gene Hackman|Christian Bale,English,USA,132,7.7,1216106,140.5,633.8,loss|friendship|betrayal,A drama film featuring Chris Evans.,23.94
MV1756,Quo Vadis Aida,1962,Horror|Action,Greta Gerwig,Amy Adams|Jack Nicholson|Matt Damon|Jake Gyllenhaal|Scarlett Johansson,English,USA,141,6.0,74967,21.4,34.5,discovery|mystery|loss|survival|betrayal,A horror film featuring Amy Adams.,29.21
MV1757,Better Days,1961,History,Peter Jackson,Amy Adams|Cate Blanchett|Natalie Portman|Idris Elba|Tom Cruise,English,USA,144,6.0,2232979,209.2,1453.9,war|escape|ambition|power,A history film featuring Amy Adams.,69.34
MV1758,The Man Who Sold His Skin,2006,Thriller|History|Romance,Hayao Miyazaki,Keanu Reeves|Meryl Streep|Matt Damon,English,USA,155,8.0,1062400,200.0,547.2,betrayal|loss|corruption|heist,A thriller film featuring Keanu Reeves.,92.48
MV1759,Charlatan,2019,Crime,David Lynch,Keanu Reeves|Matt Damon|Will Smith|Tom Hanks|Emma Stone,English,USA,102,6.3,678865,127.9,103.3,war|friendship|power,A crime film featuring Keanu Reeves.,20.36
MV1760,Pig,1976,Mystery|Animation,Oliver Stone,Brad Pitt|Denzel Washington|Idris Elba,English,USA,182,6.3,775542,299.3,1126.2,sacrifice|danger|supernatural|time travel|friendship,A mystery film featuring Brad Pitt.,66.63
MV1761,The Card Counter,2006,Romance|Sci-Fi,Peter Jackson,Jack Nicholson|Idris Elba|Emma Stone|Gene Hackman,English,USA,177,6.2,1454646,260.8,1973.7,power|identity|freedom,A romance film featuring Jack Nicholson.,52.01
MV1762,The Green Knight,1965,Thriller|Action,Bong Joon-ho,Natalie Portman|Leonardo DiCaprio|Viola Davis|Al Pacino|Joaquin Phoenix,English,USA,198,9.1,1773495,51.2,313.2,love|heist|justice,A thriller film featuring Natalie Portman.,11.86
MV1763,Last Night in Soho,2021,Fantasy|Drama,Hayao Miyazaki,Chris Hemsworth|Tom Cruise|Robert De Niro,English,USA,196,6.6,1426606,298.7,972.7,survival|identity|war|heist,A fantasy film featuring Chris Hemsworth.,83.45
MV1764,Annette,2001,Crime|Horror|Sci-Fi,Oliver Stone,Ryan Gosling|Natalie Portman|Tom Hanks,English,USA,142,8.9,2157329,84.4,596.2,friendship|sacrifice|corruption|justice,A crime film featuring Ryan Gosling.,99.53
MV1765,The Suicide Squad,2000,Thriller|Fantasy|Comedy,Jordan Peele,Natalie Portman|Denzel Washington|Ryan Gosling,English,USA,134,6.7,1027043,237.4,1211.5,loss|friendship|betrayal|revenge,A thriller film featuring Natalie Portman.,19.21
MV1766,Army of Darkness,1972,Romance|Drama|Thriller,Oliver Stone,Idris Elba|Cate Blanchett|Matt Damon,English,USA,85,8.4,624152,72.4,75.7,supernatural|survival|justice|dystopia,A romance film featuring Idris Elba.,64.31
MV1767,Evil Dead,2004,Thriller,Guillermo del Toro,Gene Hackman|Amy Adams|Leonardo DiCaprio|Robert De Niro,English,USA,90,6.6,1095202,144.0,597.4,escape|survival|sacrifice|supernatural|identity,A thriller film featuring Gene Hackman.,62.98
MV1768,Evil Dead II,2023,Mystery|Fantasy|History,Oliver Stone,Al Pacino|Amy Adams|Robert De Niro,English,USA,119,7.8,1280058,79.6,179.7,based on true story|loss|coming of age|heist|betrayal,A mystery film featuring Al Pacino.,18.01
MV1769,Evil Dead Rise,1994,Action|Romance|Biography,Clint Eastwood,Viola Davis|Matt Damon|Joaquin Phoenix|Chris Evans,English,USA,152,8.0,831968,64.8,466.3,supernatural|coming of age|survival|identity|justice,A action film featuring Viola Davis.,89.97
MV1770,Drag Me to Hell,1988,Action|Comedy,Guillermo del Toro,Emma Stone|Tom Cruise|Robert De Niro,English,USA,167,8.1,1397806,63.6,166.9,danger|heist|mystery|justice,A action film featuring Emma Stone.,35.61
MV1771,Crimson Peak,1985,Horror|Animation,Ryan Coogler,Emma Stone|Brad Pitt|Chris Evans|Scarlett Johansson|Meryl Streep,English,USA,133,6.9,897601,286.1,2015.8,conspiracy|corruption|time travel|betrayal|war,A horror film featuring Emma Stone.,84.98
MV1772,The Devils Backbone,1973,Thriller|Drama,Park Chan-wook,Scarlett Johansson|Natalie Portman|Viola Davis|Robert De Niro,English,USA,132,7.1,2127591,256.8,395.8,family|love|friendship|mystery,A thriller film featuring Scarlett Johansson.,63.82
MV1773,Pans Labyrinth,1996,Mystery|Comedy|Thriller,Christopher Nolan,Al Pacino|Cate Blanchett|Matt Damon,English,USA,117,8.6,308144,194.8,917.7,based on true story|conspiracy|identity|love,A mystery film featuring Al Pacino.,50.57
MV1774,Cronos,2018,Crime|Sci-Fi|Fantasy,Christopher Nolan,Jack Nicholson|Chris Evans|Scarlett Johansson|Al Pacino|Ryan Gosling,English,USA,97,6.5,833719,44.0,55.2,sacrifice|revenge|justice|redemption|family,A crime film featuring Jack Nicholson.,96.1
MV1775,The Others,1999,Fantasy,Wes Anderson,Meryl Streep|Will Smith|Natalie Portman,English,USA,185,8.1,1076321,98.8,447.8,mystery|dystopia|war|power,A fantasy film featuring Meryl Streep.,37.26
MV1776,The Orphanage,1982,Drama,Peter Jackson,Tom Cruise|Emma Stone|Natalie Portman|Scarlett Johansson|Brad Pitt,English,USA,131,8.5,1412250,23.6,67.2,redemption|betrayal|supernatural,A drama film featuring Tom Cruise.,93.93
MV1777,REC,2011,Action|Drama,Tim Burton,Cate Blanchett|Scarlett Johansson|Viola Davis,English,USA,86,6.4,2131227,104.4,235.4,corruption|dystopia|redemption|ambition|time travel,A action film featuring Cate Blanchett.,38.36
MV1778,Martyrs,1981,History|Biography|Mystery,Coen Brothers,Viola Davis|Morgan Freeman|Margot Robbie|Tom Hardy|Natalie Portman,English,USA,142,6.1,1370774,160.9,946.3,dystopia|based on true story|revenge|identity,A history film featuring Viola Davis.,88.31
MV1779,Inside,2001,Biography|Animation,Quentin Tarantino,Leonardo DiCaprio|Morgan Freeman|Robert De Niro|Chris Evans|Viola Davis,English,USA,122,8.2,490561,295.3,884.5,justice|freedom|supernatural,A biography film featuring Leonardo DiCaprio.,30.38
MV1780,Frontiers,2003,Adventure|Comedy|Thriller,Ridley Scott,Keanu Reeves|Tom Hardy|Leonardo DiCaprio|Robert De Niro,English,USA,177,7.9,2325536,205.0,717.0,discovery|freedom|conspiracy|heist|betrayal,A adventure film featuring Keanu Reeves.,63.12
MV1781,High Tension,1981,Crime,Sofia Coppola,Robert Downey Jr|Tom Hardy|Natalie Portman|Denzel Washington,English,USA,91,6.3,2359131,160.7,693.9,coming of age|based on true story|heist|power,A crime film featuring Robert Downey Jr.,20.18
MV1782,Haute Tension,2016,Crime,Stanley Kubrick,Will Smith|Matt Damon|Chris Evans|Leonardo DiCaprio|Chris Hemsworth,English,USA,141,7.3,885020,66.1,303.0,corruption|loss|heist,A crime film featuring Will Smith.,58.27
MV1783,Funny Games,2013,Comedy,James Cameron,Robert Downey Jr|Morgan Freeman|Denzel Washington,English,USA,98,6.5,1741420,212.8,233.3,war|identity|ambition|betrayal,A comedy film featuring Robert Downey Jr.,12.25
MV1784,Cache,1974,Mystery|Animation|Comedy,Hayao Miyazaki,Chris Hemsworth|Amy Adams|Denzel Washington|Joaquin Phoenix|Chris Evans,English,USA,193,6.0,643765,173.0,999.4,loss|friendship|conspiracy|ambition|identity,A mystery film featuring Chris Hemsworth.,99.76
MV1785,Hidden,1992,Biography,Kathryn Bigelow,Jack Nicholson|Amy Adams|Tom Hardy,English,USA,188,6.9,1143385,165.9,509.1,friendship|justice|dystopia,A biography film featuring Jack Nicholson.,79.86
MV1786,The White Ribbon,1974,Mystery|Horror,Steven Spielberg,Amy Adams|Margot Robbie|Jake Gyllenhaal|Brad Pitt,English,USA,153,9.0,879189,14.0,105.0,justice|time travel|redemption|supernatural,A mystery film featuring Amy Adams.,10.03
MV1787,Amour,1999,Biography|History,Akira Kurosawa,Idris Elba|Robert Downey Jr|Jake Gyllenhaal|Morgan Freeman,English,USA,161,7.6,1076780,10.1,25.7,discovery|dystopia|friendship|family,A biography film featuring Idris Elba.,80.96
MV1788,Cache,1979,History|Sci-Fi,Jordan Peele,Chris Hemsworth|Emma Stone|Brad Pitt,English,USA,141,6.8,2034844,221.0,225.1,redemption|power|justice|ambition,A history film featuring Chris Hemsworth.,59.43
MV1789,Code Unknown,2019,Thriller|Action|Animation,Alfonso Cuaron,Scarlett Johansson|Tom Hanks|Joaquin Phoenix|Denzel Washington,English,USA,113,8.1,1394652,5.6,3.8,friendship|based on true story|escape,A thriller film featuring Scarlett Johansson.,95.17
MV1790,The Piano Teacher,2009,Biography|Horror,Tim Burton,Chris Evans|Tom Cruise|Chris Hemsworth|Viola Davis|Cate Blanchett,English,USA,199,7.2,2212236,104.7,175.5,friendship|loss|justice,A biography film featuring Chris Evans.,99.91
MV1791,Time of the Wolf,1988,Drama,Alfonso Cuaron,Christian Bale|Robert De Niro|Ryan Gosling,English,USA,143,6.6,1353821,58.4,390.8,escape|dystopia|danger,A drama film featuring Christian Bale.,74.22
MV1792,71 Fragments of a Chronology of Chance,2003,Fantasy|Biography,Sofia Coppola,Jack Nicholson|Robert Downey Jr|Tom Hanks|Tom Cruise|Morgan Freeman,English,USA,111,7.7,2231664,15.5,117.0,identity|betrayal|revenge|war,A fantasy film featuring Jack Nicholson.,43.61
MV1793,Benny's Video,1990,Crime|Comedy|Fantasy,Francis Ford Coppola,Morgan Freeman|Keanu Reeves|Chris Evans,English,USA,108,6.2,1162685,31.2,153.8,family|conspiracy|power|mystery,A crime film featuring Morgan Freeman.,28.7
MV1794,The Seventh Continent,1974,Biography,Ridley Scott,Al Pacino|Gene Hackman|Ryan Gosling|Scarlett Johansson,English,USA,98,5.8,2233757,122.0,82.0,war|discovery|love|corruption,A biography film featuring Al Pacino.,39.42
MV1795,Nostalghia,1978,Comedy,Sofia Coppola,Joaquin Phoenix|Amy Adams|Chris Evans,English,USA,153,5.9,76588,157.0,1175.0,corruption|redemption|war,A comedy film featuring Joaquin Phoenix.,14.72
MV1796,The Sacrifice,2014,Animation,Denis Villeneuve,Meryl Streep|Ryan Gosling|Margot Robbie|Chris Evans|Matt Damon,English,USA,154,6.6,1737517,64.3,183.0,loss|coming of age|redemption,A animation film featuring Meryl Streep.,26.02
MV1797,Andrei Rublev,1963,Biography,Christopher Nolan,Scarlett Johansson|Gene Hackman|Margot Robbie|Brad Pitt|Joaquin Phoenix,English,USA,85,6.7,2306752,274.6,406.8,conspiracy|war|coming of age|discovery|supernatural,A biography film featuring Scarlett Johansson.,60.21
MV1798,Stalker,1987,Action|Romance,Alfonso Cuaron,Keanu Reeves|Jack Nicholson|Tom Hardy|Margot Robbie,English,USA,163,5.6,1536347,186.6,464.8,based on true story|corruption|time travel|family,A action film featuring Keanu Reeves.,76.98
MV1799,Solaris,2009,Biography|Fantasy,James Cameron,Will Smith|Gene Hackman|Scarlett Johansson|Christian Bale,English,USA,109,7.6,895239,270.2,872.6,ambition|coming of age|redemption|family|heist,A biography film featuring Will Smith.,31.65
MV1800,Mirror,1995,Horror|Mystery|Thriller,Christopher Nolan,Al Pacino|Margot Robbie|Brad Pitt|Matt Damon,English,USA,150,6.3,1968586,106.6,777.8,danger|friendship|freedom|identity|escape,A horror film featuring Al Pacino.,27.01
MV1801,Persona,1996,Horror|History,Bong Joon-ho,Will Smith|Tom Cruise|Chris Hemsworth,English,USA,162,6.7,742169,46.4,313.1,betrayal|war|redemption|loss,A horror film featuring Will Smith.,31.51
MV1802,Scenes from a Marriage,2015,Animation|Comedy,David Fincher,Brad Pitt|Chris Hemsworth|Tom Hanks|Matt Damon,English,USA,114,6.4,384362,89.5,249.8,mystery|loss|family|time travel,A animation film featuring Brad Pitt.,42.95
MV1803,Cries and Whispers,1974,Horror|Romance|Drama,Denis Villeneuve,Meryl Streep|Keanu Reeves|Amy Adams|Margot Robbie,English,USA,149,7.2,1168649,266.7,329.2,justice|escape|war|time travel|supernatural,A horror film featuring Meryl Streep.,64.31
MV1804,Wild Strawberries,1984,Crime|Animation|Horror,Greta Gerwig,Ryan Gosling|Amy Adams|Denzel Washington|Matt Damon,English,USA,174,8.6,1678357,5.4,42.9,time travel|war|freedom|corruption,A crime film featuring Ryan Gosling.,21.64
MV1805,The Seventh Seal,1987,Animation|Thriller|Horror,Spike Lee,Christian Bale|Margot Robbie|Gene Hackman,English,USA,177,8.8,832313,90.7,630.6,redemption|identity|corruption|based on true story,A animation film featuring Christian Bale.,41.28
MV1806,Winter Light,1978,Animation|Horror,Sofia Coppola,Keanu Reeves|Will Smith|Robert De Niro,English,USA,199,7.3,2212764,261.4,1027.0,revenge|war|coming of age|based on true story,A animation film featuring Keanu Reeves.,78.16
MV1807,Through a Glass Darkly,1990,Horror|Crime|Romance,Tim Burton,Emma Stone|Idris Elba|Gene Hackman|Jack Nicholson,English,USA,97,7.9,1302941,211.7,1077.7,coming of age|war|ambition|survival,A horror film featuring Emma Stone.,36.35
MV1808,The Virgin Spring,2011,Drama|Sci-Fi|Horror,David Fincher,Scarlett Johansson|Robert De Niro|Christian Bale|Viola Davis,English,USA,125,9.3,1415356,78.6,67.3,revenge|time travel|betrayal|friendship|justice,A drama film featuring Scarlett Johansson.,81.59
MV1809,Smiles of a Summer Night,1984,Biography,David Lynch,Viola Davis|Cate Blanchett|Joaquin Phoenix|Gene Hackman|Tom Hardy,English,USA,109,9.0,1161472,74.8,536.9,love|family|corruption|friendship,A biography film featuring Viola Davis.,11.4
MV1810,The Magician,2004,History|Adventure,Hayao Miyazaki,Tom Cruise|Gene Hackman|Brad Pitt|Morgan Freeman|Amy Adams,English,USA,101,7.7,1437308,18.8,140.0,heist|time travel|ambition|revenge,A history film featuring Tom Cruise.,16.55
MV1811,Rashomon,1972,Biography|Romance|Comedy,Park Chan-wook,Ryan Gosling|Viola Davis|Christian Bale|Scarlett Johansson,English,USA,109,9.1,1985854,83.9,660.1,based on true story|danger|identity|coming of age|survival,A biography film featuring Ryan Gosling.,43.96
MV1812,Ikiru,1995,Action|History,David Fincher,Emma Stone|Gene Hackman|Chris Evans|Chris Hemsworth|Tom Hanks,English,USA,105,6.6,1279090,25.9,60.8,heist|betrayal|sacrifice|identity|justice,A action film featuring Emma Stone.,41.56
MV1813,Seven Samurai,2008,History|Romance|Mystery,Ang Lee,Robert Downey Jr|Will Smith|Christian Bale|Meryl Streep,English,USA,169,7.2,1010626,116.0,511.5,supernatural|coming of age|dystopia,A history film featuring Robert Downey Jr.,31.01
