Order_ID,SKU,Product_Name,Category,Supplier,Warehouse,Region,Order_Date,Delivery_Date,Ship_Mode,Payment_Terms,Unit_Price,Quantity_Ordered,Quantity_Received,Quantity_On_Hand,Reorder_Level,Lead_Time_Days,Discount_Pct,Total_Order_Value,Net_Value,Stock_Status,Defective_Units,Return_Units,Days_To_Deliver
ORD-004497,SKU-08452,Product_Sigma_36,Industrial Parts,Supplier_H,Delhi WH,West,2024-03-18,2024-04-14,Road,Net 30,2327.02,337,337,241,190,24,5,784205.74,744995.45,In Stock,3,4,27
ORD-004498,SKU-09718,Product_Sigma_15,Industrial Parts,Supplier_K,Chennai WH,Central,2024-03-19,2024-04-04,Sea,Net 15,1274.46,482,482,719,62,18,0,614289.72,614289.72,In Stock,7,12,16
ORD-004499,SKU-03172,Product_Delta_32,Apparel,Supplier_F,Bangalore WH,Central,2024-03-19,2024-03-23,Air,Net 30,2530.09,209,66,879,194,32,0,528788.81,528788.81,In Stock,6,8,4
ORD-004500,SKU-01279,Product_Kappa_28,Electronics,Supplier_G,Mumbai WH,South,2024-03-19,2024-04-07,Rail,Immediate,162.18,436,436,681,153,21,10,70710.48,63639.43,In Stock,7,13,19
ORD-004501,SKU-04977,Product_Zeta_11,FMCG,Supplier_E,Hyderabad WH,West,2024-03-19,2024-04-08,Rail,Net 30,667.73,186,186,768,112,29,0,124197.78,124197.78,In Stock,3,5,20
ORD-004502,SKU-03669,Product_Kappa_43,FMCG,Supplier_G,Delhi WH,North,2024-03-19,2024-04-03,Sea,Net 30,4434.08,169,169,278,105,32,0,749359.52,749359.52,In Stock,1,13,15
ORD-004503,SKU-08825,Product_Alpha_23,FMCG,Supplier_H,Chennai WH,East,2024-03-20,2024-03-31,Road,Net 30,3760.88,172,122,362,28,25,0,646871.36,646871.36,In Stock,6,8,11
ORD-004504,SKU-04981,Product_Beta_5,Furniture,Supplier_C,Kolkata WH,West,2024-03-20,2024-04-07,Air,Immediate,2120.11,260,260,624,30,12,15,551228.6,468544.31,In Stock,8,5,18
ORD-004505,SKU-05769,Product_Omega_46,Pharmaceuticals,Supplier_K,Kolkata WH,North,2024-03-20,2024-03-24,Air,Net 60,2590.58,205,205,407,99,9,10,531068.9,477962.01,In Stock,5,8,4
ORD-004506,SKU-06247,Product_Kappa_39,Industrial Parts,Supplier_G,Hyderabad WH,South,2024-03-20,2024-04-16,Rail,Immediate,1856.29,452,452,174,128,7,20,839043.08,671234.46,In Stock,6,12,27
ORD-004507,SKU-05427,Product_Sigma_10,Industrial Parts,Supplier_D,Bangalore WH,South,2024-03-20,2024-04-04,Road,Net 30,3706.49,135,135,600,137,14,20,500376.15,400300.92,In Stock,5,4,15
ORD-004508,SKU-07135,Product_Delta_34,Electronics,Supplier_G,Mumbai WH,Central,2024-03-20,2024-03-26,Air,Net 60,3923.09,46,46,134,37,20,0,180462.14,180462.14,Reorder Pending,1,10,6
ORD-004509,SKU-06573,Product_Kappa_14,FMCG,Supplier_I,Mumbai WH,West,2024-03-21,2024-03-31,Road,Immediate,3818.79,9,9,505,172,20,0,34369.11,34369.11,In Stock,8,11,10
ORD-004510,SKU-05131,Product_Zeta_32,Electronics,Supplier_B,Mumbai WH,Central,2024-03-21,2024-04-03,Air,Immediate,3615.83,471,471,293,116,10,0,1703055.93,1703055.93,In Stock,4,0,13
ORD-004511,SKU-08189,Product_Alpha_20,Furniture,Supplier_F,Mumbai WH,Central,2024-03-21,2024-03-24,Sea,Immediate,1030.48,161,161,494,49,11,5,165907.28,157611.92,Discontinued,2,5,3
ORD-004512,SKU-05535,Product_Gamma_22,Electronics,Supplier_K,Mumbai WH,East,2024-03-21,2024-04-10,Road,Immediate,1696.47,289,289,814,134,39,5,490279.83,465765.84,Reorder Pending,3,3,20
ORD-004513,SKU-03776,Product_Sigma_44,Industrial Parts,Supplier_E,Chennai WH,South,2024-03-21,2024-03-25,Air,Net 15,2354.53,340,340,870,20,19,0,800540.2,800540.2,In Stock,3,8,4
ORD-004514,SKU-08697,Product_Zeta_40,Industrial Parts,Supplier_L,Hyderabad WH,Central,2024-03-21,2024-04-12,Rail,Net 15,1660.66,388,388,418,116,19,0,644336.08,644336.08,In Stock,8,5,22
ORD-004515,SKU-09386,Product_Beta_39,Furniture,Supplier_B,Mumbai WH,East,2024-03-21,2024-04-17,Air,Net 60,3777.15,321,321,205,132,43,0,1212465.15,1212465.15,In Stock,4,14,27
ORD-004516,SKU-01662,Product_Gamma_34,Industrial Parts,Supplier_I,Delhi WH,Central,2024-03-22,2024-04-11,Sea,Net 30,1653.47,106,51,317,98,6,15,175267.82,148977.65,Discontinued,1,14,20
ORD-004517,SKU-09671,Product_Sigma_22,Industrial Parts,Supplier_F,Kolkata WH,Central,2024-03-22,2024-04-16,Road,Net 60,699.78,290,327,72,48,8,20,202936.2,162348.96,In Stock,5,0,25
ORD-004518,SKU-09044,Product_Omega_45,FMCG,Supplier_I,Hyderabad WH,Central,2024-03-22,2024-04-18,Road,Net 15,2001.21,475,475,258,85,1,0,950574.75,950574.75,In Stock,6,5,27
ORD-004519,SKU-05218,Product_Gamma_24,Electronics,Supplier_L,Delhi WH,West,2024-03-22,2024-04-04,Sea,Net 30,4899.77,341,341,357,124,23,0,1670821.57,1670821.57,In Stock,7,2,13
ORD-004520,SKU-06060,Product_Kappa_5,Electronics,Supplier_J,Chennai WH,Central,2024-03-22,2024-04-02,Sea,Net 15,1137.15,88,88,147,38,40,0,100069.2,100069.2,In Stock,4,2,11
ORD-004521,SKU-06874,Product_Alpha_29,Electronics,Supplier_J,Mumbai WH,North,2024-03-22,2024-04-07,Road,Immediate,3064.67,463,463,224,85,37,15,1418942.21,1206100.88,In Stock,7,6,16
ORD-004522,SKU-06581,Product_Omega_27,Furniture,Supplier_A,Delhi WH,Central,2024-03-23,2024-04-13,Air,Net 30,2170.54,483,483,104,131,10,20,1048370.82,838696.66,Low Stock,7,1,21
ORD-004523,SKU-03014,Product_Delta_14,Industrial Parts,Supplier_A,Delhi WH,East,2024-03-23,2024-04-14,Road,Net 30,364.41,192,179,555,199,2,0,69966.72,69966.72,In Stock,3,8,22
ORD-004524,SKU-04789,Product_Omega_45,FMCG,Supplier_C,Chennai WH,South,2024-03-23,2024-03-25,Sea,Net 15,2444.5,153,153,927,178,36,0,374008.5,374008.5,In Stock,6,8,2
ORD-004525,SKU-08148,Product_Delta_21,FMCG,Supplier_H,Kolkata WH,Central,2024-03-23,2024-03-26,Road,Net 15,3513.8,311,183,355,79,2,0,1092791.8,1092791.8,In Stock,8,6,3
ORD-004526,SKU-08766,Product_Kappa_18,Electronics,Supplier_H,Mumbai WH,West,2024-03-23,2024-03-30,Rail,Immediate,2570.97,137,137,537,136,15,5,352222.89,334611.75,In Stock,9,8,7
ORD-004527,SKU-03364,Product_Omega_37,Furniture,Supplier_L,Delhi WH,West,2024-03-24,2024-04-20,Air,Immediate,4361.81,273,273,815,87,20,10,1190774.13,1071696.72,In Stock,3,10,27
ORD-004528,SKU-04629,Product_Omega_45,Electronics,Supplier_C,Mumbai WH,South,2024-03-24,2024-03-29,Rail,Immediate,1451.8,149,149,260,112,42,5,216318.2,205502.29,In Stock,8,5,5
ORD-004529,SKU-06919,Product_Delta_9,Furniture,Supplier_J,Bangalore WH,North,2024-03-25,2024-04-23,Rail,Net 30,440.38,188,188,570,177,21,20,82791.44,66233.15,In Stock,3,8,29
ORD-004530,SKU-06675,Product_Omega_41,Apparel,Supplier_B,Mumbai WH,Central,2024-03-25,2024-04-13,Air,Immediate,4683.46,141,141,572,160,30,0,660367.86,660367.86,In Stock,0,9,19
ORD-004531,SKU-09872,Product_Delta_46,FMCG,Supplier_A,Chennai WH,North,2024-03-25,2024-04-23,Road,Net 15,1897.2,131,131,816,162,24,10,248533.2,223679.88,In Stock,3,12,29
ORD-004532,SKU-07638,Product_Delta_16,Electronics,Supplier_I,Kolkata WH,North,2024-03-25,2024-04-19,Sea,Net 30,2886.26,452,452,925,167,2,0,1304589.52,1304589.52,In Stock,1,1,25
ORD-004533,SKU-05651,Product_Kappa_37,Industrial Parts,Supplier_E,Kolkata WH,West,2024-03-25,2024-04-15,Rail,Net 60,3962.1,4,4,912,181,38,0,15848.4,15848.4,In Stock,5,13,21
ORD-004534,SKU-01609,Product_Kappa_2,Pharmaceuticals,Supplier_F,Chennai WH,South,2024-03-25,2024-04-20,Air,Immediate,1628.33,491,491,69,167,22,10,799510.03,719559.03,Low Stock,7,4,26
ORD-004535,SKU-08940,Product_Omega_33,FMCG,Supplier_A,Mumbai WH,West,2024-03-25,2024-03-26,Road,Net 30,3583.66,476,476,953,69,29,20,1705822.16,1364657.73,In Stock,5,10,1
ORD-004536,SKU-04866,Product_Beta_25,Electronics,Supplier_L,Bangalore WH,Central,2024-03-25,2024-04-19,Sea,Net 30,685.74,263,263,446,108,14,10,180349.62,162314.66,In Stock,8,14,25
ORD-004537,SKU-01371,Product_Gamma_40,Industrial Parts,Supplier_H,Kolkata WH,East,2024-03-26,2024-03-31,Air,Net 30,1463.56,26,26,956,174,5,10,38052.56,34247.3,In Stock,5,5,5
ORD-004538,SKU-07998,Product_Omega_6,Pharmaceuticals,Supplier_K,Hyderabad WH,Central,2024-03-26,2024-04-17,Air,Net 15,732.11,459,459,446,177,24,10,336038.49,302434.64,In Stock,6,11,22
ORD-004539,SKU-01615,Product_Kappa_30,Pharmaceuticals,Supplier_I,Chennai WH,Central,2024-03-26,2024-03-31,Air,Net 15,4058.04,24,24,782,118,26,0,97392.96,97392.96,In Stock,4,5,5
ORD-004540,SKU-07911,Product_Sigma_5,FMCG,Supplier_G,Bangalore WH,Central,2024-03-26,2024-04-10,Sea,Net 30,1121.02,491,491,256,132,2,10,550420.82,495378.74,In Stock,7,10,15
ORD-004541,SKU-07010,Product_Kappa_25,Pharmaceuticals,Supplier_A,Mumbai WH,East,2024-03-26,2024-04-13,Road,Net 15,3589.84,266,266,908,126,34,10,954897.44,859407.7,In Stock,1,3,18
ORD-004542,SKU-03253,Product_Delta_50,Industrial Parts,Supplier_E,Chennai WH,East,2024-03-26,2024-04-05,Road,Net 30,4717.06,229,229,943,43,23,5,1080206.74,1026196.4,In Stock,1,12,10
ORD-004543,SKU-05942,Product_Sigma_46,Electronics,Supplier_D,Kolkata WH,East,2024-03-26,2024-04-08,Air,Net 15,2643.58,269,269,895,44,41,5,711123.02,675566.87,In Stock,7,3,13
ORD-004544,SKU-01864,Product_Gamma_24,Pharmaceuticals,Supplier_F,Kolkata WH,West,2024-03-26,2024-04-15,Sea,Net 30,2704.75,125,412,929,30,35,10,338093.75,304284.38,In Stock,5,4,20
ORD-004545,SKU-02268,Product_Alpha_31,Pharmaceuticals,Supplier_G,Bangalore WH,East,2024-03-26,2024-04-14,Air,Net 60,2310.56,172,172,636,113,15,15,397416.32,337803.87,In Stock,1,5,19
ORD-004546,SKU-08454,Product_Delta_15,Electronics,Supplier_G,Delhi WH,East,2024-03-27,2024-04-11,Road,Net 30,1636.19,234,234,925,79,3,0,382868.46,382868.46,In Stock,5,11,15
ORD-004547,SKU-09976,Product_Alpha_21,FMCG,Supplier_A,Kolkata WH,East,2024-03-27,2024-04-03,Air,Net 30,2383.52,295,295,530,194,12,15,703138.4,597667.64,In Stock,7,12,7
ORD-004548,SKU-05571,Product_Omega_40,Pharmaceuticals,Supplier_F,Bangalore WH,North,2024-03-27,2024-04-03,Rail,Net 30,3018.01,403,453,118,172,38,15,1216258.03,1033819.33,Low Stock,5,13,7
ORD-004549,SKU-06229,Product_Kappa_36,Apparel,Supplier_A,Chennai WH,North,2024-03-27,2024-04-18,Rail,Net 60,4930.1,435,435,831,44,17,0,2144593.5,2144593.5,In Stock,8,7,22
ORD-004550,SKU-03237,Product_Gamma_18,Industrial Parts,Supplier_D,Kolkata WH,West,2024-03-28,2024-04-26,Road,Net 15,4689.45,275,275,65,164,38,10,1289598.75,1160638.88,Low Stock,5,11,29
ORD-004551,SKU-05054,Product_Omega_32,Industrial Parts,Supplier_L,Delhi WH,West,2024-03-28,2024-04-08,Road,Net 60,4312.14,76,76,244,159,27,0,327722.64,327722.64,In Stock,2,12,11
ORD-004552,SKU-01935,Product_Omega_39,Pharmaceuticals,Supplier_D,Kolkata WH,Central,2024-03-28,2024-04-07,Rail,Net 60,4446.76,308,308,56,142,19,0,1369602.08,1369602.08,Low Stock,8,9,10
ORD-004553,SKU-07394,Product_Delta_42,Apparel,Supplier_H,Bangalore WH,South,2024-03-29,2024-04-17,Sea,Net 30,2344.57,214,214,43,199,21,5,501737.98,476651.08,Reorder Pending,9,0,19
ORD-004554,SKU-08891,Product_Delta_39,FMCG,Supplier_E,Bangalore WH,West,2024-03-29,2024-04-24,Air,Net 30,3290.65,431,431,523,30,40,20,1418270.15,1134616.12,In Stock,4,7,26
ORD-004555,SKU-01325,Product_Beta_19,Pharmaceuticals,Supplier_G,Chennai WH,South,2024-03-29,2024-04-28,Road,Net 15,4476.38,485,485,889,29,24,0,2171044.3,2171044.3,Reorder Pending,5,1,30
ORD-004556,SKU-08774,Product_Alpha_48,Apparel,Supplier_J,Kolkata WH,West,2024-03-29,2024-04-20,Road,Net 60,1970.82,376,376,423,100,24,15,741028.32,629874.07,In Stock,3,10,22
ORD-004557,SKU-04861,Product_Delta_34,Industrial Parts,Supplier_I,Hyderabad WH,East,2024-03-30,2024-04-09,Road,Net 30,4809.19,158,158,747,73,19,5,759852.02,721859.42,In Stock,2,14,10
ORD-004558,SKU-02985,Product_Sigma_16,Pharmaceuticals,Supplier_D,Bangalore WH,East,2024-03-30,2024-04-29,Air,Net 60,2084.77,302,302,535,128,31,15,629600.54,535160.46,In Stock,9,6,30
ORD-004559,SKU-05932,Product_Zeta_28,Furniture,Supplier_D,Chennai WH,South,2024-03-30,2024-04-29,Rail,Immediate,3009.4,204,204,394,82,40,15,613917.6,521829.96,Discontinued,4,3,30
ORD-004560,SKU-05603,Product_Alpha_20,Pharmaceuticals,Supplier_A,Kolkata WH,East,2024-03-30,2024-04-13,Sea,Net 15,3551.93,477,477,449,39,20,15,1694270.61,1440130.02,In Stock,2,14,14
ORD-004561,SKU-03778,Product_Sigma_14,Pharmaceuticals,Supplier_G,Chennai WH,West,2024-03-30,2024-04-22,Rail,Net 15,4753.45,149,149,256,24,15,10,708264.05,637437.64,In Stock,1,7,23
ORD-004562,SKU-09832,Product_Gamma_19,Pharmaceuticals,Supplier_H,Bangalore WH,East,2024-03-31,2024-04-30,Air,Immediate,1230.64,75,75,953,60,40,15,92298.0,78453.3,In Stock,5,5,30
ORD-004563,SKU-08754,Product_Alpha_2,Industrial Parts,Supplier_K,Delhi WH,Central,2024-03-31,2024-04-12,Sea,Net 15,3733.19,380,380,795,137,35,0,1418612.2,1418612.2,In Stock,7,4,12
ORD-004564,SKU-05078,Product_Zeta_6,Apparel,Supplier_H,Kolkata WH,North,2024-03-31,2024-04-03,Rail,Immediate,2608.87,229,229,835,82,35,0,597431.23,597431.23,In Stock,2,9,3
ORD-004565,SKU-02367,Product_Omega_30,Industrial Parts,Supplier_K,Chennai WH,West,2024-03-31,2024-04-19,Sea,Net 30,1350.1,304,224,360,51,33,0,410430.4,410430.4,In Stock,5,9,19
ORD-004566,SKU-05042,Product_Gamma_29,Pharmaceuticals,Supplier_D,Hyderabad WH,North,2024-03-31,2024-04-01,Air,Net 30,3885.27,62,62,762,46,40,10,240886.74,216798.07,In Stock,8,13,1
ORD-004567,SKU-03575,Product_Zeta_36,Industrial Parts,Supplier_A,Chennai WH,East,2024-03-31,2024-04-20,Road,Net 30,2765.59,58,352,605,87,41,0,160404.22,160404.22,In Stock,0,4,20
ORD-004568,SKU-07754,Product_Gamma_39,Electronics,Supplier_G,Mumbai WH,South,2024-04-01,2024-04-18,Road,Net 30,3308.26,274,274,379,124,44,0,906463.24,906463.24,In Stock,2,3,17
ORD-004569,SKU-02581,Product_Kappa_49,Pharmaceuticals,Supplier_H,Bangalore WH,East,2024-04-01,2024-04-14,Road,Immediate,1621.28,108,108,442,195,18,15,175098.24,148833.5,In Stock,1,13,13
ORD-004570,SKU-02986,Product_Omega_7,Apparel,Supplier_L,Kolkata WH,Central,2024-04-01,2024-04-29,Air,Immediate,2411.56,187,187,966,26,17,10,450961.72,405865.55,In Stock,7,2,28
ORD-004571,SKU-03240,Product_Sigma_30,Pharmaceuticals,Supplier_B,Bangalore WH,Central,2024-04-02,2024-04-07,Air,Net 60,3090.6,475,109,891,193,8,15,1468035.0,1247829.75,In Stock,8,2,5
ORD-004572,SKU-04966,Product_Sigma_13,Industrial Parts,Supplier_I,Bangalore WH,South,2024-04-02,2024-04-30,Sea,Net 15,2030.5,229,229,533,122,20,0,464984.5,464984.5,In Stock,9,13,28
ORD-004573,SKU-08604,Product_Kappa_19,Pharmaceuticals,Supplier_C,Bangalore WH,Central,2024-04-02,2024-04-12,Air,Net 30,999.88,48,48,473,131,11,0,47994.24,47994.24,In Stock,5,2,10
ORD-004574,SKU-09320,Product_Gamma_38,Pharmaceuticals,Supplier_C,Mumbai WH,Central,2024-04-02,2024-04-04,Rail,Net 15,4808.59,319,319,156,165,30,0,1533940.21,1533940.21,Low Stock,2,6,2
ORD-004575,SKU-06968,Product_Gamma_21,Pharmaceuticals,Supplier_L,Bangalore WH,East,2024-04-03,2024-04-15,Air,Net 60,2562.22,268,268,88,185,27,0,686674.96,686674.96,Low Stock,9,7,12
ORD-004576,SKU-08493,Product_Alpha_8,Furniture,Supplier_C,Bangalore WH,Central,2024-04-03,2024-05-02,Sea,Immediate,3672.26,215,215,201,122,39,0,789535.9,789535.9,In Stock,7,12,29
ORD-004577,SKU-05103,Product_Alpha_21,Pharmaceuticals,Supplier_G,Kolkata WH,North,2024-04-03,2024-04-21,Rail,Net 30,2061.13,290,290,979,36,14,0,597727.7,597727.7,In Stock,9,7,18
ORD-004578,SKU-03076,Product_Kappa_24,Electronics,Supplier_G,Delhi WH,West,2024-04-03,2024-04-05,Air,Net 30,1782.11,254,254,461,109,42,0,452655.94,452655.94,In Stock,6,1,2
ORD-004579,SKU-06231,Product_Gamma_21,Industrial Parts,Supplier_H,Bangalore WH,Central,2024-04-03,2024-04-04,Road,Net 15,2041.75,445,445,480,134,15,5,908578.75,863149.81,In Stock,1,13,1
ORD-004580,SKU-03994,Product_Zeta_36,Pharmaceuticals,Supplier_J,Chennai WH,Central,2024-04-03,2024-04-26,Rail,Immediate,2051.89,358,358,708,105,12,0,734576.62,734576.62,In Stock,6,2,23
ORD-004581,SKU-04744,Product_Alpha_41,Furniture,Supplier_K,Kolkata WH,West,2024-04-03,2024-04-21,Air,Net 60,2725.46,87,87,556,122,20,0,237115.02,237115.02,In Stock,0,1,18
ORD-004582,SKU-06594,Product_Zeta_42,Furniture,Supplier_E,Chennai WH,East,2024-04-03,2024-04-30,Road,Immediate,2721.91,181,181,453,101,17,10,492665.71,443399.14,In Stock,7,5,27
ORD-004583,SKU-08531,Product_Omega_26,Furniture,Supplier_B,Hyderabad WH,Central,2024-04-03,2024-04-15,Air,Net 60,2490.8,25,25,469,145,40,10,62270.0,56043.0,In Stock,4,10,12
ORD-004584,SKU-08371,Product_Gamma_21,Industrial Parts,Supplier_J,Hyderabad WH,East,2024-04-03,2024-04-07,Air,Immediate,682.58,446,446,379,57,26,15,304430.68,258766.08,In Stock,8,2,4
ORD-004585,SKU-02644,Product_Alpha_42,Pharmaceuticals,Supplier_A,Kolkata WH,West,2024-04-03,2024-05-01,Sea,Net 30,2485.42,388,388,400,111,14,5,964342.96,916125.81,In Stock,2,5,28
ORD-004586,SKU-04144,Product_Sigma_21,Electronics,Supplier_I,Chennai WH,Central,2024-04-04,2024-04-14,Sea,Net 30,853.83,222,222,78,82,25,20,189550.26,151640.21,Low Stock,6,3,10
ORD-004587,SKU-01242,Product_Alpha_33,FMCG,Supplier_H,Bangalore WH,South,2024-04-04,2024-05-02,Sea,Immediate,639.42,478,478,550,189,26,20,305642.76,244514.21,In Stock,7,12,28
ORD-004588,SKU-05085,Product_Alpha_47,Electronics,Supplier_I,Hyderabad WH,West,2024-04-04,2024-04-05,Rail,Net 15,4663.9,397,397,935,155,25,5,1851568.3,1758989.88,In Stock,0,11,1
ORD-004589,SKU-08954,Product_Gamma_32,FMCG,Supplier_K,Mumbai WH,East,2024-04-04,2024-04-12,Sea,Immediate,3028.7,426,426,795,49,25,5,1290226.2,1225714.89,In Stock,5,14,8
ORD-004590,SKU-08269,Product_Beta_5,Pharmaceuticals,Supplier_I,Kolkata WH,West,2024-04-05,2024-04-19,Rail,Immediate,3300.86,49,49,385,83,27,0,161742.14,161742.14,In Stock,1,9,14
ORD-004591,SKU-08130,Product_Gamma_10,Industrial Parts,Supplier_G,Kolkata WH,Central,2024-04-05,2024-04-28,Rail,Net 15,2014.95,334,334,977,28,43,10,672993.3,605693.97,In Stock,7,14,23
ORD-004592,SKU-07828,Product_Beta_34,Apparel,Supplier_F,Bangalore WH,North,2024-04-05,2024-04-24,Rail,Net 15,4545.81,440,413,666,76,12,5,2000156.4,1900148.58,In Stock,5,9,19
ORD-004593,SKU-09362,Product_Gamma_46,FMCG,Supplier_D,Hyderabad WH,West,2024-04-05,2024-04-18,Air,Net 60,3193.27,175,414,660,126,20,20,558822.25,447057.8,In Stock,2,5,13
ORD-004594,SKU-09844,Product_Delta_6,Industrial Parts,Supplier_I,Mumbai WH,West,2024-04-05,2024-04-26,Rail,Immediate,3848.16,392,392,342,114,16,5,1508478.72,1433054.78,In Stock,3,12,21
ORD-004595,SKU-07331,Product_Omega_23,Electronics,Supplier_F,Bangalore WH,Central,2024-04-05,2024-04-16,Air,Net 60,1849.13,311,311,902,94,25,20,575079.43,460063.54,In Stock,6,2,11
ORD-004596,SKU-04512,Product_Omega_6,Pharmaceuticals,Supplier_K,Hyderabad WH,East,2024-04-05,2024-04-28,Rail,Net 60,4800.46,472,472,444,24,27,15,2265817.12,1925944.55,In Stock,8,4,23
ORD-004597,SKU-02499,Product_Zeta_22,Industrial Parts,Supplier_J,Kolkata WH,South,2024-04-05,2024-04-18,Rail,Net 60,4104.1,274,11,51,114,18,20,1124523.4,899618.72,Low Stock,9,7,13
ORD-004598,SKU-03158,Product_Beta_32,Industrial Parts,Supplier_A,Mumbai WH,East,2024-04-06,2024-04-19,Air,Net 30,4271.2,35,35,250,23,10,0,149492.0,149492.0,In Stock,1,2,13
ORD-004599,SKU-06162,Product_Zeta_35,Electronics,Supplier_G,Kolkata WH,North,2024-04-06,2024-04-19,Rail,Net 15,869.25,217,217,943,27,30,0,188627.25,188627.25,In Stock,8,8,13
ORD-004600,SKU-05039,Product_Alpha_34,Furniture,Supplier_H,Bangalore WH,West,2024-04-06,2024-04-20,Sea,Immediate,1362.11,209,209,893,189,1,10,284680.99,256212.89,In Stock,5,14,14
ORD-004601,SKU-03035,Product_Zeta_42,Pharmaceuticals,Supplier_D,Kolkata WH,South,2024-04-06,2024-04-24,Road,Net 60,1435.28,160,160,658,182,4,10,229644.8,206680.32,In Stock,1,8,18
ORD-004602,SKU-08977,Product_Zeta_45,Apparel,Supplier_J,Hyderabad WH,North,2024-04-06,2024-04-13,Road,Net 30,1361.84,408,408,328,160,23,0,555630.72,555630.72,In Stock,7,12,7
ORD-004603,SKU-01857,Product_Gamma_36,Apparel,Supplier_G,Chennai WH,West,2024-04-06,2024-04-28,Sea,Net 30,4278.49,7,7,907,152,7,10,29949.43,26954.49,In Stock,3,6,22
ORD-004604,SKU-04823,Product_Beta_14,Electronics,Supplier_D,Kolkata WH,North,2024-04-06,2024-04-12,Sea,Net 15,169.11,269,269,493,59,30,5,45490.59,43216.06,In Stock,7,7,6
ORD-004605,SKU-07770,Product_Kappa_11,Electronics,Supplier_E,Mumbai WH,West,2024-04-06,2024-04-22,Rail,Immediate,389.74,126,126,349,38,26,0,49107.24,49107.24,In Stock,6,8,16
ORD-004606,SKU-01298,Product_Beta_49,Apparel,Supplier_K,Chennai WH,West,2024-04-06,2024-04-11,Sea,Net 15,1376.84,475,475,966,101,1,5,653999.0,621299.05,In Stock,6,0,5
ORD-004607,SKU-08244,Product_Sigma_15,Industrial Parts,Supplier_C,Chennai WH,West,2024-04-07,2024-04-14,Road,Net 30,1007.37,368,368,769,144,29,20,370712.16,296569.73,In Stock,6,14,7
ORD-004608,SKU-01923,Product_Delta_4,Furniture,Supplier_L,Mumbai WH,North,2024-04-07,2024-04-25,Sea,Net 60,1166.98,325,325,784,23,25,5,379268.5,360305.08,In Stock,1,6,18
ORD-004609,SKU-05232,Product_Alpha_4,FMCG,Supplier_I,Chennai WH,South,2024-04-07,2024-04-20,Road,Immediate,3991.74,356,356,458,147,40,10,1421059.44,1278953.5,Discontinued,7,9,13
ORD-004610,SKU-05306,Product_Delta_31,Industrial Parts,Supplier_L,Chennai WH,East,2024-04-08,2024-05-05,Sea,Net 30,2820.0,90,90,497,165,26,0,253800.0,253800.0,In Stock,1,2,27
ORD-004611,SKU-03799,Product_Alpha_3,Furniture,Supplier_J,Bangalore WH,North,2024-04-08,2024-05-08,Rail,Immediate,38.8,42,42,124,171,17,10,1629.6,1466.64,Low Stock,2,5,30
ORD-004612,SKU-07578,Product_Delta_49,Pharmaceuticals,Supplier_I,Hyderabad WH,North,2024-04-08,2024-04-20,Air,Net 60,2152.32,365,365,203,126,31,20,785596.8,628477.44,In Stock,9,8,12
ORD-004613,SKU-05875,Product_Delta_10,Pharmaceuticals,Supplier_H,Bangalore WH,West,2024-04-08,2024-05-05,Air,Net 60,2045.35,159,159,767,112,8,5,325210.65,308950.12,In Stock,6,11,27
ORD-004614,SKU-06326,Product_Gamma_33,Pharmaceuticals,Supplier_G,Mumbai WH,Central,2024-04-08,2024-04-22,Rail,Immediate,578.59,202,202,642,50,5,0,116875.18,116875.18,In Stock,6,14,14
ORD-004615,SKU-07582,Product_Omega_21,Apparel,Supplier_A,Mumbai WH,Central,2024-04-08,2024-04-13,Road,Net 15,3383.95,366,366,20,77,1,10,1238525.7,1114673.13,Low Stock,6,9,5
ORD-004616,SKU-02802,Product_Zeta_49,Industrial Parts,Supplier_L,Delhi WH,South,2024-04-08,2024-04-18,Air,Net 15,3513.46,282,282,589,47,15,20,990795.72,792636.58,In Stock,3,10,10
ORD-004617,SKU-03657,Product_Zeta_2,Electronics,Supplier_F,Kolkata WH,West,2024-04-09,2024-05-07,Rail,Immediate,3607.26,470,470,846,156,36,0,1695412.2,1695412.2,In Stock,4,7,28
ORD-004618,SKU-04346,Product_Sigma_32,FMCG,Supplier_K,Chennai WH,Central,2024-04-09,2024-05-01,Road,Net 60,3645.07,332,332,562,192,7,5,1210163.24,1149655.08,In Stock,6,1,22
ORD-004619,SKU-03949,Product_Alpha_43,Electronics,Supplier_F,Chennai WH,South,2024-04-09,2024-04-14,Rail,Net 30,10.26,288,288,361,109,44,0,2954.88,2954.88,In Stock,7,3,5
ORD-004620,SKU-01941,Product_Zeta_36,Pharmaceuticals,Supplier_A,Bangalore WH,South,2024-04-10,2024-04-15,Rail,Net 15,4770.06,91,91,360,68,27,5,434075.46,412371.69,In Stock,2,13,5
ORD-004621,SKU-02907,Product_Beta_3,Electronics,Supplier_K,Hyderabad WH,South,2024-04-10,2024-04-11,Air,Immediate,4072.9,481,481,777,130,35,5,1959064.9,1861111.65,In Stock,5,10,1
ORD-004622,SKU-05837,Product_Delta_38,Pharmaceuticals,Supplier_K,Chennai WH,South,2024-04-10,2024-04-13,Rail,Net 15,4520.87,125,125,115,21,27,20,565108.75,452087.0,In Stock,8,4,3
ORD-004623,SKU-09105,Product_Alpha_14,FMCG,Supplier_E,Delhi WH,Central,2024-04-10,2024-05-01,Sea,Immediate,88.06,126,126,54,25,20,5,11095.56,10540.78,In Stock,9,12,21
