TransactionID,CustomerID,TransactionDate,TransactionTime,TransactionType,MerchantCategory,Amount(INR),CardType,IsInternational,CustomerAge,AccountAgeDays,PreviousTransactions,DailyTransactionCount,TransactionHour,DistanceFromHome(km),Bank,DeviceUsed,FailedAttemptsLast24h,IsNewDevice,TimeSinceLastTransaction(min),IsFraud
TXN101533,CUST1967,2023-12-02,00:27:19,ATM Withdrawal,Fuel,3111.77,Mastercard,1,35,3426,47,13,0,2.7,PNB,Web Browser,0,0,1216,0
TXN101534,CUST9046,2022-09-10,15:21:54,Bank Transfer,Jewellery,19854.16,RuPay,0,44,1979,18,10,15,170.5,HSBC,ATM,1,0,251,0
TXN101535,CUST7691,2023-12-24,20:43:31,Bank Transfer,Travel,4538.38,Amex,0,34,2367,301,6,20,379.7,Axis,Mobile App,0,0,1350,0
TXN101536,CUST5632,2021-06-10,09:06:14,Contactless Payment,Fuel,1171.32,Amex,0,53,3611,152,3,9,312.3,Kotak,Tablet,0,0,373,0
TXN101537,CUST5030,2023-04-17,03:32:53,POS Terminal,Electronics,47441.73,Discover,0,73,2463,393,3,3,441.5,Axis,Mobile App,1,1,834,1
TXN101538,CUST3382,2024-01-03,03:55:40,POS Terminal,Jewellery,45362.47,Visa,0,39,535,54,9,3,192.9,HSBC,Web Browser,2,0,1202,1
TXN101539,CUST3067,2023-05-27,07:59:23,Mobile Payment,Entertainment,57391.16,Discover,0,43,585,208,7,7,260.2,Barclays,Web Browser,1,0,,0
TXN101540,CUST5573,2022-10-11,13:24:52,Bank Transfer,Luxury,25521.27,Discover,0,47,1083,24,3,13,46.1,Citibank,POS Machine,1,0,50,0
TXN101541,CUST9814,2021-12-14,23:53:57,ATM Withdrawal,Clothing,2966.71,Discover,0,30,2376,160,7,23,92.1,HSBC,Web Browser,0,0,1212,0
TXN101542,CUST2762,2022-03-06,20:56:25,Contactless Payment,Restaurant,576.36,Mastercard,0,58,196,337,13,20,11.0,PNB,ATM,0,0,129,0
TXN101543,CUST5028,2024-12-13,17:42:23,POS Terminal,Jewellery,37895.66,Visa,0,25,641,111,4,17,3.5,PNB,ATM,3,0,246,0
TXN101544,CUST1338,2022-04-07,03:17:02,ATM Withdrawal,Restaurant,4943.31,Mastercard,1,24,2923,309,11,3,383.4,SBI,Mobile App,1,0,1024,1
TXN101545,CUST1893,2024-07-28,07:32:04,Bank Transfer,Pharmacy,1178.26,Discover,0,25,438,190,16,7,453.0,HDFC,Mobile App,0,0,1144,0
TXN101546,CUST4521,2024-05-07,05:57:24,Contactless Payment,Entertainment,9995.3,Amex,0,56,526,438,14,5,204.2,Axis,Web Browser,0,0,212,0
TXN101547,CUST6277,2023-03-19,20:51:06,Mobile Payment,Restaurant,48346.01,Amex,1,62,1851,264,5,20,384.6,SBI,ATM,0,0,295,1
TXN101548,CUST4066,2021-04-26,08:29:48,Contactless Payment,Pharmacy,52842.7,Mastercard,1,55,2015,352,13,8,443.7,PNB,ATM,3,0,877,1
TXN101549,CUST6131,2023-09-01,01:05:14,Mobile Payment,Groceries,8887.95,Visa,0,73,1775,105,15,1,260.2,Citibank,Mobile App,0,0,848,0
TXN101550,CUST5444,2021-01-22,00:51:53,Bank Transfer,Clothing,34402.91,Mastercard,1,47,701,387,19,0,484.1,Barclays,Tablet,1,0,1205,1
TXN101551,CUST9081,2023-05-06,06:32:51,Bank Transfer,Luxury,50723.53,RuPay,0,65,1176,195,16,6,122.9,HSBC,ATM,3,0,1137,1
TXN101552,CUST9536,2024-10-23,18:03:31,ATM Withdrawal,Restaurant,1879.24,Mastercard,0,53,1401,447,7,18,146.3,Axis,POS Machine,1,0,1261,0
TXN101553,CUST3522,2022-05-19,21:56:37,ATM Withdrawal,Travel,27984.44,RuPay,0,18,120,21,15,21,25.8,Barclays,Tablet,0,0,249,0
TXN101554,CUST6828,2023-06-16,14:55:52,Online Purchase,Pharmacy,7361.57,Visa,1,52,1973,307,6,14,410.7,ICICI,Web Browser,0,0,1148,0
TXN101555,CUST7691,2023-06-15,11:31:27,Contactless Payment,Electronics,2716.08,RuPay,1,31,3354,24,5,11,71.7,SBI,Mobile App,0,0,662,0
TXN101556,CUST5097,2022-10-07,18:18:59,ATM Withdrawal,Entertainment,3283.36,RuPay,0,69,1938,492,6,18,256.0,Kotak,Tablet,0,0,28,0
TXN101557,CUST5124,2022-12-06,00:02:17,Online Purchase,Electronics,42587.37,Discover,0,31,3282,365,1,0,20.8,HSBC,ATM,0,0,310,0
TXN101558,CUST2955,2024-05-02,03:53:48,Mobile Payment,Clothing,27000.98,Discover,1,30,830,173,4,3,266.2,Axis,ATM,0,0,1284,1
TXN101559,CUST6109,2021-08-11,05:00:31,Bank Transfer,Jewellery,21542.22,Discover,0,73,805,382,12,5,468.4,Barclays,Tablet,2,0,436,1
TXN101560,CUST7448,2021-10-26,11:39:06,ATM Withdrawal,Groceries,1698.46,Discover,0,34,299,470,15,11,327.5,PNB,POS Machine,0,0,587,0
TXN101561,CUST5117,2023-04-07,03:16:37,Contactless Payment,Pharmacy,18222.31,RuPay,0,36,2108,123,15,3,134.2,ICICI,Web Browser,0,0,1391,0
TXN101562,CUST2274,2023-12-21,06:54:10,Contactless Payment,Entertainment,16652.32,RuPay,0,28,1763,381,19,6,144.7,HSBC,Mobile App,0,0,686,0
TXN101563,CUST7293,2022-06-01,06:29:49,Contactless Payment,Luxury,1290.29,Amex,1,53,2106,112,6,6,288.8,Axis,Web Browser,1,0,1242,0
TXN101564,CUST2494,2022-08-17,01:36:38,ATM Withdrawal,Electronics,1591.96,Amex,0,40,965,339,7,1,86.1,Barclays,POS Machine,,0,432,0
TXN101565,CUST2873,2022-03-13,20:16:18,ATM Withdrawal,Entertainment,7938.46,Amex,0,62,651,473,5,20,306.4,HDFC,ATM,0,0,1032,0
TXN101566,CUST3465,2024-03-25,02:11:59,POS Terminal,Electronics,50000.42,Amex,1,19,212,347,12,2,147.7,Citibank,POS Machine,0,0,569,0
TXN101567,CUST6880,2024-07-03,04:31:55,Bank Transfer,Electronics,35613.66,Mastercard,0,69,2183,396,2,4,318.2,Citibank,POS Machine,0,1,89,1
TXN101568,CUST5361,2022-12-13,10:12:58,Bank Transfer,Restaurant,1909.2,Visa,0,53,919,342,9,10,250.5,Axis,Web Browser,0,0,1394,0
TXN101569,CUST2851,2023-02-23,22:16:49,POS Terminal,Pharmacy,25750.2,Amex,0,45,2554,270,15,22,469.7,SBI,,2,0,9,1
TXN101570,CUST1367,2023-11-07,11:31:07,Bank Transfer,Jewellery,12986.48,RuPay,1,40,123,294,9,11,99.4,ICICI,Tablet,,0,31,0
TXN101571,CUST8960,2021-06-24,05:15:57,Contactless Payment,Travel,8416.05,Visa,0,74,3572,406,2,5,231.0,Yes Bank,Web Browser,0,0,402,0
TXN101572,CUST3907,2021-05-19,05:32:50,ATM Withdrawal,Pharmacy,14334.56,Amex,0,31,440,344,16,5,289.9,HDFC,Tablet,0,0,920,0
TXN101573,CUST1044,2024-03-02,12:01:31,Contactless Payment,Electronics,22839.13,Mastercard,0,64,1138,322,2,12,252.0,Yes Bank,Web Browser,0,0,1170,0
TXN101574,CUST2426,2021-11-18,09:08:53,Bank Transfer,Fuel,1892.94,Amex,1,34,1194,249,13,9,14.3,Citibank,Mobile App,0,0,933,0
TXN101575,CUST5311,2022-09-02,11:12:42,Online Purchase,Groceries,1113.62,Mastercard,0,46,1710,309,13,11,262.6,Axis,POS Machine,0,0,,0
TXN101576,CUST9491,2024-04-04,12:04:59,Contactless Payment,Restaurant,22891.76,Discover,1,49,1354,75,1,12,164.7,Citibank,Mobile App,4,0,1064,0
TXN101577,CUST4375,2023-02-26,10:31:25,Mobile Payment,Luxury,1718.01,Visa,0,55,101,25,3,10,202.4,Kotak,POS Machine,0,0,404,0
TXN101578,CUST4145,2023-04-17,18:38:56,Contactless Payment,Travel,89834.45,Visa,0,27,584,324,6,18,11.8,HDFC,Mobile App,0,0,703,1
TXN101579,CUST4929,2024-03-23,08:34:59,POS Terminal,Travel,216372.77,RuPay,0,62,996,445,14,8,142.2,Kotak,ATM,2,1,404,1
TXN101580,CUST3558,2024-12-14,04:14:55,POS Terminal,Travel,42400.55,Discover,0,63,2790,271,15,4,21.4,Kotak,ATM,1,0,932,0
TXN101581,CUST9371,2023-05-20,12:55:48,Online Purchase,Groceries,3478.02,Discover,1,41,1911,110,13,12,234.2,SBI,POS Machine,0,0,410,0
TXN101582,CUST1415,2023-01-15,07:55:26,Bank Transfer,Clothing,20112.66,RuPay,0,34,2700,9,10,7,128.7,Barclays,Mobile App,0,0,1138,0
TXN101583,CUST5717,2024-05-10,05:44:01,Contactless Payment,Groceries,23454.27,Visa,0,74,2337,260,6,5,184.3,ICICI,ATM,3,0,1029,0
TXN101584,CUST3873,2023-09-01,08:36:29,Online Purchase,Luxury,2191.93,Amex,0,51,2818,417,12,8,29.2,Barclays,Web Browser,0,0,1053,0
TXN101585,CUST3111,2022-09-08,14:51:08,ATM Withdrawal,Pharmacy,70126.2,Discover,0,47,897,496,16,14,388.4,Barclays,POS Machine,1,0,565,1
TXN101586,CUST9630,2023-12-11,20:53:06,Online Purchase,Clothing,8053.53,RuPay,0,72,229,377,9,20,,SBI,ATM,0,0,1133,0
TXN101587,CUST2054,2023-07-16,20:00:53,Mobile Payment,Entertainment,15181.36,Amex,0,50,2226,136,11,20,419.0,SBI,ATM,3,0,50,1
TXN101588,CUST2896,2023-11-07,09:31:55,Mobile Payment,Clothing,101235.21,Mastercard,0,50,3578,270,4,9,123.0,HDFC,Mobile App,0,1,927,1
TXN101589,CUST5401,2021-01-15,15:22:11,Bank Transfer,Electronics,12228.23,Amex,0,40,938,411,9,15,126.3,HDFC,Tablet,1,0,653,0
TXN101590,CUST3190,2024-02-03,17:21:52,POS Terminal,Clothing,8819.95,Visa,0,73,1846,283,4,17,477.4,HSBC,Tablet,0,0,725,0
TXN101591,CUST5612,2021-12-08,02:38:42,Mobile Payment,Travel,1746.28,Amex,0,57,3252,90,1,2,36.8,HDFC,Web Browser,0,0,1383,0
TXN101592,CUST7334,2022-05-02,17:15:43,Contactless Payment,Fuel,2892.06,RuPay,0,26,880,243,9,17,284.6,Axis,Mobile App,0,0,615,0
TXN101593,CUST4731,2022-01-01,03:02:03,Bank Transfer,Restaurant,10233.66,Visa,0,37,3128,353,15,3,56.9,Yes Bank,POS Machine,0,0,686,0
TXN101594,CUST2555,2024-05-23,12:33:37,Contactless Payment,Electronics,918.54,Discover,0,61,2763,449,12,12,257.2,Yes Bank,Mobile App,0,0,226,0
TXN101595,CUST7958,2021-04-10,13:22:20,POS Terminal,Jewellery,69593.75,Discover,0,25,1092,129,15,13,430.4,HDFC,Tablet,0,1,851,1
TXN101596,CUST2951,2024-01-20,02:47:23,Bank Transfer,Groceries,10044.66,Mastercard,0,63,98,60,17,2,31.5,,POS Machine,1,1,1074,1
TXN101597,CUST3465,2021-09-09,14:18:19,Bank Transfer,Pharmacy,20198.08,Amex,1,29,2588,312,14,14,43.7,Barclays,Web Browser,0,0,204,0
TXN101598,CUST5681,2022-10-24,10:18:45,Contactless Payment,Luxury,25853.13,RuPay,1,68,2547,128,13,10,179.9,HSBC,ATM,0,0,,0
TXN101599,CUST9022,2022-03-06,07:58:22,ATM Withdrawal,Restaurant,19192.24,Discover,1,41,67,287,17,7,76.7,HDFC,POS Machine,4,0,600,1
TXN101600,CUST9995,2022-11-02,10:12:54,Online Purchase,Entertainment,5768.78,Mastercard,0,73,1246,254,6,10,409.6,Kotak,Tablet,0,0,1210,0
TXN101601,CUST8886,2023-03-26,13:07:33,Mobile Payment,Fuel,64956.43,RuPay,0,66,2397,192,12,13,417.3,HDFC,Mobile App,0,0,42,0
TXN101602,CUST3104,2023-06-28,21:37:42,Contactless Payment,Restaurant,13453.11,RuPay,0,62,1618,272,2,21,258.0,PNB,,0,0,981,0
TXN101603,CUST2806,2023-07-17,11:59:06,ATM Withdrawal,Groceries,7323.56,Mastercard,1,20,2186,105,9,11,122.8,Axis,Mobile App,0,0,231,0
TXN101604,CUST7206,2023-03-28,16:52:37,Contactless Payment,Entertainment,5035.02,Visa,0,25,60,8,2,16,46.9,HDFC,POS Machine,0,0,708,0
TXN101605,CUST2514,2024-09-06,22:23:04,POS Terminal,Travel,2378.6,Visa,1,44,1831,121,15,22,5.8,Yes Bank,Tablet,0,0,702,0
TXN101606,CUST6781,2021-01-28,07:19:52,Bank Transfer,Jewellery,124325.24,Visa,0,59,3637,478,11,7,99.7,Axis,POS Machine,0,0,516,0
TXN101607,CUST6945,2021-05-17,07:13:44,ATM Withdrawal,Entertainment,6593.23,RuPay,0,43,297,229,19,7,148.9,Citibank,ATM,0,0,507,0
TXN101608,CUST7071,2021-07-08,22:25:33,Bank Transfer,Electronics,6550.21,Amex,0,67,1988,251,16,22,12.3,Kotak,,0,0,422,0
TXN101609,CUST3507,2024-10-13,06:35:47,Contactless Payment,Pharmacy,39889.82,RuPay,0,30,53,396,5,6,362.6,Kotak,Tablet,0,0,1412,0
TXN101610,CUST7807,2021-06-05,20:39:01,Mobile Payment,Restaurant,31604.27,Amex,0,39,2579,390,1,20,409.5,HDFC,Tablet,0,0,446,0
TXN101611,CUST6063,2021-08-02,18:26:29,ATM Withdrawal,Travel,9505.38,Discover,1,64,3219,480,14,18,151.7,ICICI,Mobile App,0,0,419,0
TXN101612,CUST7292,2024-03-26,00:55:10,Contactless Payment,Restaurant,17492.07,RuPay,0,45,1350,149,18,0,471.6,Barclays,Mobile App,3,0,506,0
TXN101613,CUST8713,2024-11-23,15:42:25,POS Terminal,Luxury,3836.54,Mastercard,0,35,2460,450,9,15,18.3,Citibank,Mobile App,0,0,1280,0
TXN101614,CUST9146,2022-05-04,11:56:39,Mobile Payment,Pharmacy,35676.21,RuPay,0,26,1323,5,7,11,361.8,Citibank,Mobile App,3,0,60,1
TXN101615,CUST3240,2022-05-27,21:49:08,ATM Withdrawal,Jewellery,142330.95,RuPay,0,22,1704,477,13,21,305.6,SBI,POS Machine,1,0,1213,1
TXN101616,CUST5839,2022-07-27,22:03:43,Contactless Payment,Groceries,52775.06,Discover,0,64,2494,488,11,22,489.4,Yes Bank,Mobile App,0,0,329,1
TXN101617,CUST2116,2023-10-10,15:56:20,ATM Withdrawal,Pharmacy,1490.65,Visa,1,28,96,483,20,15,336.5,Yes Bank,Tablet,2,1,578,0
TXN101618,CUST9567,2021-12-14,10:40:20,ATM Withdrawal,Electronics,46261.3,Discover,0,49,219,26,2,10,404.0,SBI,Web Browser,0,1,1174,0
TXN101619,CUST4484,2021-11-06,07:00:19,Online Purchase,Fuel,20998.62,Discover,0,40,1589,97,15,7,296.7,Citibank,ATM,0,1,882,0
TXN101620,CUST7920,2021-05-26,02:22:15,POS Terminal,Travel,5962.19,Amex,0,39,1610,139,6,2,461.1,Barclays,Mobile App,1,0,344,0
TXN101621,CUST6240,2021-03-17,20:58:10,Mobile Payment,Electronics,30743.85,Mastercard,0,19,983,454,5,20,,ICICI,Tablet,0,0,1337,1
TXN101622,CUST6113,2024-12-07,11:12:23,Bank Transfer,Electronics,70931.87,Discover,0,23,2241,47,3,11,407.8,Yes Bank,ATM,4,0,1038,1
TXN101623,CUST7098,2022-05-08,12:05:50,Online Purchase,Fuel,13332.28,Discover,0,25,2110,360,8,12,137.0,HSBC,Tablet,1,0,642,0
TXN101624,CUST6342,2022-09-22,07:18:12,Contactless Payment,Pharmacy,52884.66,Discover,0,69,1016,124,14,7,278.5,ICICI,ATM,0,0,328,1
TXN101625,CUST1268,2021-09-06,00:28:10,Online Purchase,Electronics,54296.51,RuPay,1,29,1693,463,5,0,224.9,ICICI,Web Browser,1,0,331,1
TXN101626,CUST2623,2022-11-01,22:37:41,Bank Transfer,Groceries,16751.98,Discover,0,49,1383,140,12,22,359.1,Axis,Web Browser,1,0,1343,0
TXN101627,CUST2932,2024-04-24,17:15:48,Online Purchase,Restaurant,9707.3,Mastercard,0,32,2924,131,4,17,56.5,Barclays,Web Browser,0,0,,0
TXN101628,CUST5500,2022-12-06,17:26:59,ATM Withdrawal,Luxury,5793.29,Visa,0,35,3168,370,6,17,466.8,SBI,Tablet,0,0,262,0
TXN101629,CUST1560,2023-10-23,06:31:00,Contactless Payment,Electronics,4824.8,Discover,0,27,1756,228,8,6,147.7,Axis,,,0,1131,0
TXN101630,CUST9718,2022-10-14,19:58:31,Bank Transfer,Restaurant,73109.0,Visa,1,34,1082,319,12,19,237.5,Kotak,POS Machine,5,1,93,1
TXN101631,CUST7145,2023-03-14,11:47:00,Contactless Payment,Jewellery,9206.68,Visa,0,28,824,352,13,11,360.6,SBI,Mobile App,0,0,1421,0
TXN101632,CUST4228,2022-06-25,04:21:07,Mobile Payment,Jewellery,19748.49,Amex,0,41,1328,350,6,4,5.4,PNB,Tablet,0,0,287,0
TXN101633,CUST4368,2022-05-20,01:13:06,Bank Transfer,Electronics,19176.22,Mastercard,0,47,275,464,4,1,261.5,ICICI,,0,1,490,1
TXN101634,CUST6054,2024-02-22,03:26:53,ATM Withdrawal,Travel,6060.86,Visa,0,62,507,259,6,3,347.7,ICICI,ATM,1,0,102,0
TXN101635,CUST6826,2022-05-11,12:55:58,Contactless Payment,Groceries,7973.39,Amex,0,75,484,99,2,12,34.9,Kotak,ATM,1,0,927,0
TXN101636,CUST6881,2024-04-05,12:31:26,Contactless Payment,Restaurant,7347.16,Visa,0,49,2272,468,5,12,301.4,Citibank,POS Machine,1,0,1172,0
TXN101637,CUST5047,2021-05-03,14:23:16,ATM Withdrawal,Pharmacy,40577.34,Mastercard,1,31,1494,338,11,14,70.7,Axis,Web Browser,0,0,1197,0
TXN101638,CUST4422,2021-05-11,19:08:32,Contactless Payment,Travel,13228.04,RuPay,0,73,2893,49,15,19,198.5,Citibank,POS Machine,0,0,160,1
TXN101639,CUST6651,2022-07-15,20:45:01,Contactless Payment,Clothing,35286.76,Discover,0,27,618,269,9,20,30.7,HDFC,Tablet,4,0,936,0
TXN101640,CUST1863,2024-05-28,18:52:04,Mobile Payment,Travel,5881.8,Mastercard,0,49,524,190,13,18,45.9,Axis,POS Machine,1,0,770,0
TXN101641,CUST9384,2024-07-14,18:16:43,POS Terminal,Restaurant,942.28,Mastercard,0,74,459,126,20,18,111.2,Citibank,POS Machine,0,1,709,0
TXN101642,CUST5855,2023-12-24,04:44:50,ATM Withdrawal,Travel,7365.58,Amex,0,69,3261,94,19,4,29.6,PNB,Web Browser,2,1,23,0
TXN101643,CUST4824,2022-11-28,12:24:31,POS Terminal,Restaurant,117627.84,Amex,0,41,3152,360,6,12,208.6,ICICI,POS Machine,3,0,1224,0
TXN101644,CUST1414,2022-01-17,00:53:56,Bank Transfer,Clothing,122417.62,Mastercard,0,,2698,302,12,0,242.0,PNB,POS Machine,1,1,1322,1
TXN101645,CUST9069,2023-03-07,00:12:47,POS Terminal,Travel,11633.65,Amex,0,73,3561,103,10,0,93.3,SBI,Mobile App,0,1,1205,0
TXN101646,CUST5176,2022-05-17,17:38:14,Contactless Payment,Pharmacy,10787.08,Mastercard,0,62,3100,120,15,17,320.8,Barclays,ATM,1,0,653,0
TXN101647,CUST7080,2021-03-04,17:57:03,Online Purchase,Pharmacy,3274.49,RuPay,1,63,3563,440,18,17,137.4,Axis,POS Machine,0,0,177,0
TXN101648,CUST3501,2024-10-04,14:35:40,Online Purchase,Pharmacy,52862.82,Visa,0,40,2849,371,7,14,150.1,Barclays,Mobile App,0,0,1331,0
TXN101649,CUST2127,2024-05-10,07:34:52,Online Purchase,Fuel,20070.49,Discover,1,53,2307,396,19,7,196.9,ICICI,ATM,0,0,1122,0
TXN101650,CUST1114,2021-06-16,23:32:00,Bank Transfer,Luxury,6000.97,Discover,1,62,706,465,9,23,259.9,HDFC,POS Machine,5,0,1340,0
TXN101651,CUST1585,2024-04-06,16:43:58,Online Purchase,Jewellery,17459.39,Mastercard,0,67,3343,490,3,16,93.6,Citibank,Mobile App,2,0,1113,0
TXN101652,CUST1837,2024-03-24,13:14:03,ATM Withdrawal,Fuel,49336.65,Mastercard,1,47,2076,360,20,13,436.1,Barclays,ATM,1,1,209,1
TXN101653,CUST8923,2022-07-03,06:51:41,POS Terminal,Entertainment,9289.04,Amex,0,22,752,87,20,6,236.5,Kotak,Web Browser,1,1,146,0
TXN101654,CUST8038,2022-12-11,09:06:05,Bank Transfer,Jewellery,4423.83,Amex,0,28,1896,163,8,9,,PNB,Tablet,0,0,1207,0
TXN101655,CUST7268,2021-03-13,10:53:38,Online Purchase,Entertainment,3508.87,Discover,0,43,3232,271,1,10,125.4,Kotak,POS Machine,0,0,168,0
TXN101656,CUST5968,2024-03-09,15:35:49,ATM Withdrawal,Fuel,3335.42,RuPay,0,58,3334,275,15,15,136.3,HSBC,Tablet,0,1,932,0
TXN101657,CUST9819,2023-02-22,07:03:11,ATM Withdrawal,Pharmacy,492.37,Discover,0,38,2186,474,5,7,120.2,ICICI,Mobile App,,0,372,0
TXN101658,CUST6099,2023-01-13,12:48:09,ATM Withdrawal,Jewellery,43259.52,Mastercard,0,36,2089,335,7,12,203.6,Axis,Tablet,0,0,19,1
TXN101659,CUST4403,2022-04-25,16:47:34,Bank Transfer,Fuel,1484.64,Amex,1,35,2686,160,13,16,269.8,Kotak,Tablet,2,1,786,0
TXN101660,CUST8781,2023-11-01,16:15:10,Bank Transfer,Pharmacy,4452.09,Visa,0,34,483,293,17,16,363.9,Axis,ATM,0,1,590,0
TXN101661,CUST8822,2021-11-15,12:47:26,Contactless Payment,Travel,22348.09,Visa,0,,2829,243,1,12,197.3,ICICI,Mobile App,0,0,117,0
TXN101662,CUST4713,2021-02-16,09:53:59,POS Terminal,Pharmacy,8289.63,Visa,0,67,2730,289,1,9,453.5,PNB,POS Machine,0,0,106,0
TXN101663,CUST8540,2022-05-27,05:28:18,Mobile Payment,Groceries,1621.44,Discover,0,45,1673,246,15,5,46.0,ICICI,POS Machine,1,0,262,0
TXN101664,CUST6105,2021-07-09,12:40:15,Contactless Payment,Restaurant,112005.8,Discover,1,24,209,262,12,12,369.0,ICICI,Tablet,0,1,467,0
TXN101665,CUST1026,2023-02-08,22:06:27,Contactless Payment,Jewellery,13392.72,RuPay,0,42,629,125,18,22,,Axis,POS Machine,,1,802,0
TXN101666,CUST4459,2022-09-22,03:18:37,Online Purchase,Fuel,39741.58,Amex,0,22,2724,154,5,3,3.8,HSBC,ATM,0,0,1319,0
TXN101667,CUST9797,2022-07-03,16:40:00,Mobile Payment,Clothing,41362.93,Mastercard,1,45,1967,256,14,16,294.5,Axis,Mobile App,2,0,360,1
TXN101668,CUST6715,2024-12-12,03:12:00,Contactless Payment,Clothing,14854.21,Amex,1,66,2577,68,6,3,116.2,Barclays,Web Browser,0,1,638,0
TXN101669,CUST2482,2024-10-07,19:18:36,ATM Withdrawal,Luxury,14925.7,Mastercard,1,66,2349,461,19,19,77.0,Yes Bank,ATM,0,0,1269,0
TXN101670,CUST3911,2021-11-05,23:33:57,Mobile Payment,Travel,42791.11,RuPay,0,74,1495,119,12,23,347.6,ICICI,POS Machine,1,1,143,1
TXN101671,CUST3718,2024-12-15,10:45:03,Online Purchase,Jewellery,1963.68,Discover,0,41,306,490,14,10,470.9,SBI,ATM,0,0,1277,0
TXN101672,CUST3925,2021-04-04,20:57:03,Online Purchase,Jewellery,3323.01,RuPay,0,32,1881,61,15,20,118.8,SBI,Mobile App,0,0,235,0
TXN101673,CUST3399,2024-07-08,00:25:32,Mobile Payment,Fuel,52385.37,RuPay,1,57,226,85,9,0,109.7,SBI,Web Browser,1,0,985,0
TXN101674,CUST9218,2021-08-15,18:57:02,Contactless Payment,Clothing,3020.81,Discover,0,46,720,117,16,18,364.9,Citibank,ATM,0,0,121,0
TXN101675,CUST1259,2024-08-14,15:16:28,Mobile Payment,Electronics,7920.02,Visa,0,38,3249,114,17,15,,ICICI,ATM,5,0,1403,1
TXN101676,CUST6674,2022-08-21,05:54:40,Contactless Payment,Travel,60190.51,Discover,0,49,2892,110,3,5,364.6,Kotak,Tablet,1,1,428,1
TXN101677,CUST1499,2022-09-05,15:55:18,Bank Transfer,Pharmacy,2641.43,RuPay,0,50,1073,319,14,15,359.8,HDFC,POS Machine,0,0,712,0
TXN101678,CUST4127,2024-03-01,07:46:48,Mobile Payment,Restaurant,11157.92,Mastercard,0,55,1988,52,6,7,338.3,HDFC,Mobile App,0,0,719,0
TXN101679,CUST8754,2022-03-12,23:05:26,Bank Transfer,Groceries,4466.12,RuPay,0,32,3568,457,10,23,103.1,HSBC,POS Machine,1,0,1370,0
TXN101680,CUST8048,2024-04-05,10:26:24,Bank Transfer,Electronics,14876.56,RuPay,0,65,287,42,19,10,109.3,PNB,POS Machine,4,0,160,1
TXN101681,CUST2568,2024-05-02,15:13:27,Mobile Payment,Entertainment,11665.9,Visa,1,33,1369,496,13,15,445.2,SBI,Web Browser,0,0,874,1
TXN101682,CUST1931,2022-06-12,16:41:46,ATM Withdrawal,Jewellery,9865.25,Amex,0,20,2084,109,18,16,11.4,ICICI,Web Browser,3,0,1325,0
TXN101683,CUST2105,2022-07-25,21:19:47,Bank Transfer,Luxury,500000,Amex,1,73,3432,59,5,21,365.3,Yes Bank,Tablet,1,0,,1
TXN101684,CUST1970,2022-08-13,06:45:36,Contactless Payment,Clothing,1348.31,Amex,0,30,2349,313,2,6,428.2,Yes Bank,Mobile App,0,1,909,0
TXN101685,CUST9355,2021-08-27,19:08:13,Contactless Payment,Electronics,23944.09,RuPay,0,50,2566,118,13,19,214.3,Kotak,POS Machine,0,0,1019,1
TXN101686,CUST1216,2023-04-23,21:17:00,Mobile Payment,Electronics,34561.98,Discover,0,70,1377,166,12,21,473.8,ICICI,Web Browser,0,0,948,1
TXN101687,CUST2358,2024-06-11,23:51:04,Contactless Payment,Electronics,76861.52,Mastercard,0,34,2629,451,12,23,447.6,Kotak,Tablet,0,0,428,1
TXN101688,CUST4760,2021-02-10,17:44:03,Mobile Payment,Jewellery,239.4,Mastercard,0,58,363,115,19,17,154.1,Barclays,Tablet,0,0,1300,0
TXN101689,CUST6046,2021-01-28,15:38:22,Mobile Payment,Restaurant,7303.8,RuPay,0,34,604,373,4,15,136.2,PNB,ATM,0,1,204,0
TXN101690,CUST7971,2023-12-01,23:27:04,Mobile Payment,Groceries,1715.18,RuPay,0,27,459,80,16,23,161.2,Citibank,Web Browser,0,0,421,0
TXN101691,CUST1116,2021-02-25,12:18:51,Bank Transfer,Electronics,12158.44,Mastercard,0,44,2000,193,14,12,83.2,HSBC,Web Browser,,0,1122,0
TXN101692,CUST4943,2023-01-22,02:21:23,ATM Withdrawal,Pharmacy,117140.19,Mastercard,1,71,350,409,20,2,433.5,Yes Bank,POS Machine,1,1,441,1
TXN101693,CUST5881,2022-06-03,12:51:11,Bank Transfer,Fuel,12539.0,Amex,1,68,1376,317,1,12,315.6,Yes Bank,Web Browser,0,0,319,0
TXN101694,CUST7262,2022-04-10,11:53:12,Contactless Payment,Pharmacy,18095.6,RuPay,0,41,921,429,16,11,276.2,HSBC,POS Machine,5,0,1401,1
TXN101695,CUST2364,2022-12-02,17:55:27,Contactless Payment,Pharmacy,22555.91,RuPay,0,66,1430,86,6,17,125.1,HDFC,ATM,0,1,114,0
TXN101696,CUST7713,2022-05-22,01:08:03,POS Terminal,Electronics,18950.74,Visa,1,54,2010,100,13,1,33.4,Citibank,Web Browser,1,0,503,1
TXN101697,CUST4143,2022-02-05,16:04:29,POS Terminal,Fuel,3520.76,Mastercard,1,60,2265,238,6,16,241.4,SBI,Tablet,0,0,100,0
TXN101698,CUST2959,2022-06-19,18:17:13,Online Purchase,Groceries,7356.36,Discover,1,34,1070,131,1,18,469.0,Axis,POS Machine,0,0,1363,0
